Time (min),Cell pot(V),Curr den (A/m^2),Capacity,Energy,Power
4.305,3.10224,52.5,0.3766875,27.12,179.31
4.305,3.10224,52.5,0.3766875,27.12,179.31
4.305,3.10062,52.5,0.3766875,27.12,179.31
4.323,3.10062,52.5,0.3782625,27.12,179.31
4.323,3.10062,52.5,0.3782625,27.12,179.31
4.323,3.09901,52.5,0.3782625,27.12,179.31
4.342,3.09901,52.5,0.37992499999999996,27.12,179.31
4.342,3.09901,52.5,0.37992499999999996,27.12,179.31
4.342,3.0974,52.5,0.37992499999999996,27.12,179.31
4.36,3.0974,52.5,0.3815,27.12,179.31
4.36,3.0974,52.5,0.3815,27.12,179.31
4.36,3.0958,52.5,0.3815,27.12,179.31
4.378,3.0958,52.5,0.383075,27.12,179.31
4.378,3.0958,52.5,0.383075,27.12,179.31
4.378,3.09422,52.5,0.383075,27.12,179.31
4.396,3.09422,52.5,0.38465,27.12,179.31
4.396,3.09422,52.5,0.38465,27.12,179.31
4.396,3.09265,52.5,0.38465,27.12,179.31
4.415,3.09265,52.5,0.3863125,27.12,179.31
4.415,3.09265,52.5,0.3863125,27.12,179.31
4.415,3.0911,52.5,0.3863125,27.12,179.31
4.433,3.0911,52.5,0.3878875,27.12,179.31
4.433,3.0911,52.5,0.3878875,27.12,179.31
4.433,3.0895599999999996,52.5,0.3878875,27.12,179.31
4.4510000000000005,3.0895599999999996,52.5,0.38946250000000004,27.12,179.31
4.4510000000000005,3.0895599999999996,52.5,0.38946250000000004,27.12,179.31
4.4510000000000005,3.08803,52.5,0.38946250000000004,27.12,179.31
4.468999999999999,3.08803,52.5,0.3910375,27.12,179.31
4.468999999999999,3.08803,52.5,0.3910375,27.12,179.31
4.468999999999999,3.0865299999999998,52.5,0.3910375,27.12,179.31
4.488,3.0865299999999998,52.5,0.39270000000000005,27.12,179.31
4.488,3.0865299999999998,52.5,0.39270000000000005,27.12,179.31
4.488,3.0850400000000002,52.5,0.39270000000000005,27.12,179.31
4.506,3.0850400000000002,52.5,0.394275,27.12,179.31
4.506,3.0850400000000002,52.5,0.394275,27.12,179.31
4.506,3.08357,52.5,0.394275,27.12,179.31
4.524,3.08357,52.5,0.39585,27.12,179.31
4.524,3.08357,52.5,0.39585,27.12,179.31
4.524,3.08212,52.5,0.39585,27.12,179.31
4.542,3.08212,52.5,0.397425,27.12,179.31
4.542,3.08212,52.5,0.397425,27.12,179.31
4.542,3.08069,52.5,0.397425,27.12,179.31
4.561,3.08069,52.5,0.3990875,27.12,179.31
4.561,3.08069,52.5,0.3990875,27.12,179.31
4.561,3.07928,52.5,0.3990875,27.12,179.31
4.579,3.07928,52.5,0.4006625,27.12,179.31
4.579,3.07928,52.5,0.4006625,27.12,179.31
4.579,3.07789,52.5,0.4006625,27.12,179.31
4.5969999999999995,3.07789,52.5,0.40223749999999997,27.12,179.31
4.5969999999999995,3.07789,52.5,0.40223749999999997,27.12,179.31
4.5969999999999995,3.07651,52.5,0.40223749999999997,27.12,179.31
4.615,3.07651,52.5,0.4038125,27.12,179.31
4.615,3.07651,52.5,0.4038125,27.12,179.31
4.615,3.07516,52.5,0.4038125,27.12,179.31
4.6339999999999995,3.07516,52.5,0.405475,27.12,179.31
4.6339999999999995,3.07516,52.5,0.405475,27.12,179.31
4.6339999999999995,3.07383,52.5,0.405475,27.12,179.31
4.652,3.07383,52.5,0.40705,27.12,179.31
4.652,3.07383,52.5,0.40705,27.12,179.31
4.652,3.07251,52.5,0.40705,27.12,179.31
4.67,3.07251,52.5,0.40862499999999996,27.12,179.31
4.67,3.07251,52.5,0.40862499999999996,27.12,179.31
4.67,3.0712200000000003,52.5,0.40862499999999996,27.12,179.31
4.688,3.0712200000000003,52.5,0.41019999999999995,27.12,179.31
4.688,3.0712200000000003,52.5,0.41019999999999995,27.12,179.31
4.688,3.06993,52.5,0.41019999999999995,27.12,179.31
4.707,3.06993,52.5,0.41186249999999996,27.12,179.31
4.707,3.06993,52.5,0.41186249999999996,27.12,179.31
4.707,3.06867,52.5,0.41186249999999996,27.12,179.31
4.725,3.06867,52.5,0.41343749999999996,27.12,179.31
4.725,3.06867,52.5,0.41343749999999996,27.12,179.31
4.725,3.0674200000000003,52.5,0.41343749999999996,27.12,179.31
4.743,3.0674200000000003,52.5,0.41501250000000006,27.12,179.31
4.743,3.0674200000000003,52.5,0.41501250000000006,27.12,179.31
4.743,3.06619,52.5,0.41501250000000006,27.12,179.31
4.761,3.06619,52.5,0.4165875,27.12,179.31
4.761,3.06619,52.5,0.4165875,27.12,179.31
4.761,3.06497,52.5,0.4165875,27.12,179.31
4.78,3.06497,52.5,0.41825,27.12,179.31
4.78,3.06497,52.5,0.41825,27.12,179.31
4.78,3.06376,52.5,0.41825,27.12,179.31
4.798,3.06376,52.5,0.419825,27.12,179.31
4.798,3.06376,52.5,0.419825,27.12,179.31
4.798,3.06257,52.5,0.419825,27.12,179.31
4.816,3.06257,52.5,0.4214,27.12,179.31
4.816,3.06257,52.5,0.4214,27.12,179.31
4.816,3.0613900000000003,52.5,0.4214,27.12,179.31
4.834,3.0613900000000003,52.5,0.42297499999999993,27.12,179.31
4.834,3.0613900000000003,52.5,0.42297499999999993,27.12,179.31
4.834,3.06022,52.5,0.42297499999999993,27.12,179.31
4.853,3.06022,52.5,0.4246375,27.12,179.31
4.853,3.06022,52.5,0.4246375,27.12,179.31
4.853,3.0590599999999997,52.5,0.4246375,27.12,179.31
4.871,3.0590599999999997,52.5,0.42621250000000005,27.12,179.31
4.871,3.0590599999999997,52.5,0.42621250000000005,27.12,179.31
4.871,3.0579099999999997,52.5,0.42621250000000005,27.12,179.31
4.888999999999999,3.0579099999999997,52.5,0.42778749999999993,27.12,179.31
4.888999999999999,3.0579099999999997,52.5,0.42778749999999993,27.12,179.31
4.888999999999999,3.05677,52.5,0.42778749999999993,27.12,179.31
4.907,3.05677,52.5,0.42936250000000004,27.12,179.31
4.907,3.05677,52.5,0.42936250000000004,27.12,179.31
4.907,3.0556400000000004,52.5,0.42936250000000004,27.12,179.31
4.926,3.0556400000000004,52.5,0.431025,27.12,179.31
4.926,3.0556400000000004,52.5,0.431025,27.12,179.31
4.926,3.05452,52.5,0.431025,27.12,179.31
4.944,3.05452,52.5,0.4326,27.12,179.31
4.944,3.05452,52.5,0.4326,27.12,179.31
4.944,3.05341,52.5,0.4326,27.12,179.31
4.962,3.05341,52.5,0.434175,27.12,179.31
4.962,3.05341,52.5,0.434175,27.12,179.31
4.962,3.05231,52.5,0.434175,27.12,179.31
4.98,3.05231,52.5,0.4357500000000001,27.12,179.31
4.98,3.05231,52.5,0.4357500000000001,27.12,179.31
4.98,3.0512099999999998,52.5,0.4357500000000001,27.12,179.31
4.999,3.0512099999999998,52.5,0.4374125,27.12,179.31
4.999,3.0512099999999998,52.5,0.4374125,27.12,179.31
4.999,3.05012,52.5,0.4374125,27.12,179.31
5.0169999999999995,3.05012,52.5,0.4389875,27.12,179.31
5.0169999999999995,3.05012,52.5,0.4389875,27.12,179.31
5.0169999999999995,3.04904,52.5,0.4389875,27.12,179.31
5.035,3.04904,52.5,0.4405625000000001,27.12,179.31
5.035,3.04904,52.5,0.4405625000000001,27.12,179.31
5.035,3.0479700000000003,52.5,0.4405625000000001,27.12,179.31
5.053999999999999,3.0479700000000003,52.5,0.442225,27.12,179.31
5.053999999999999,3.0479700000000003,52.5,0.442225,27.12,179.31
5.053999999999999,3.0469,52.5,0.442225,27.12,179.31
5.072,3.0469,52.5,0.44380000000000003,27.12,179.31
5.072,3.0469,52.5,0.44380000000000003,27.12,179.31
5.072,3.04584,52.5,0.44380000000000003,27.12,179.31
5.09,3.04584,52.5,0.44537499999999997,27.12,179.31
5.09,3.04584,52.5,0.44537499999999997,27.12,179.31
5.09,3.0447900000000003,52.5,0.44537499999999997,27.12,179.31
5.1080000000000005,3.0447900000000003,52.5,0.44695,27.12,179.31
5.1080000000000005,3.0447900000000003,52.5,0.44695,27.12,179.31
5.1080000000000005,3.04374,52.5,0.44695,27.12,179.31
5.127000000000001,3.04374,52.5,0.4486125,27.12,179.31
5.127000000000001,3.04374,52.5,0.4486125,27.12,179.31
5.127000000000001,3.0427,52.5,0.4486125,27.12,179.31
5.145,3.0427,52.5,0.4501874999999999,27.12,179.31
5.145,3.0427,52.5,0.4501874999999999,27.12,179.31
5.145,3.04166,52.5,0.4501874999999999,27.12,179.31
5.162999999999999,3.04166,52.5,0.4517624999999999,27.12,179.31
5.162999999999999,3.04166,52.5,0.4517624999999999,27.12,179.31
5.162999999999999,3.0406299999999997,52.5,0.4517624999999999,27.12,179.31
5.181,3.0406299999999997,52.5,0.4533375,27.12,179.31
5.181,3.0406299999999997,52.5,0.4533375,27.12,179.31
5.181,3.0396099999999997,52.5,0.4533375,27.12,179.31
5.2,3.0396099999999997,52.5,0.455,27.12,179.31
5.2,3.0396099999999997,52.5,0.455,27.12,179.31
5.2,3.03859,52.5,0.455,27.12,179.31
5.218,3.03859,52.5,0.456575,27.12,179.31
5.218,3.03859,52.5,0.456575,27.12,179.31
5.218,3.03757,52.5,0.456575,27.12,179.31
5.236000000000001,3.03757,52.5,0.45815000000000006,27.12,179.31
5.236000000000001,3.03757,52.5,0.45815000000000006,27.12,179.31
5.236000000000001,3.0365599999999997,52.5,0.45815000000000006,27.12,179.31
5.254,3.0365599999999997,52.5,0.45972499999999994,27.12,179.31
5.254,3.0365599999999997,52.5,0.45972499999999994,27.12,179.31
5.254,3.03555,52.5,0.45972499999999994,27.12,179.31
5.273,3.03555,52.5,0.46138749999999995,27.12,179.31
5.273,3.03555,52.5,0.46138749999999995,27.12,179.31
5.273,3.03455,52.5,0.46138749999999995,27.12,179.31
5.291,3.03455,52.5,0.46296250000000005,27.12,179.31
5.291,3.03455,52.5,0.46296250000000005,27.12,179.31
5.291,3.03356,52.5,0.46296250000000005,27.12,179.31
5.309,3.03356,52.5,0.46453750000000005,27.12,179.31
5.309,3.03356,52.5,0.46453750000000005,27.12,179.31
5.309,3.0325599999999997,52.5,0.46453750000000005,27.12,179.31
5.327000000000001,3.0325599999999997,52.5,0.46611250000000004,27.12,179.31
5.327000000000001,3.0325599999999997,52.5,0.46611250000000004,27.12,179.31
5.327000000000001,3.03157,52.5,0.46611250000000004,27.12,179.31
5.346,3.03157,52.5,0.46777500000000005,27.12,179.31
5.346,3.03157,52.5,0.46777500000000005,27.12,179.31
5.346,3.03059,52.5,0.46777500000000005,27.12,179.31
5.364,3.03059,52.5,0.46935000000000004,27.12,179.31
5.364,3.03059,52.5,0.46935000000000004,27.12,179.31
5.364,3.02961,52.5,0.46935000000000004,27.12,179.31
5.382000000000001,3.02961,52.5,0.47092500000000004,27.12,179.31
5.382000000000001,3.02961,52.5,0.47092500000000004,27.12,179.31
5.382000000000001,3.0286299999999997,52.5,0.47092500000000004,27.12,179.31
5.4,3.0286299999999997,52.5,0.4725,27.12,179.31
5.4,3.0286299999999997,52.5,0.4725,27.12,179.31
5.4,3.02766,52.5,0.4725,27.12,179.31
5.419,3.02766,52.5,0.4741625,27.12,179.31
5.419,3.02766,52.5,0.4741625,27.12,179.31
5.419,3.0266900000000003,52.5,0.4741625,27.12,179.31
5.437,3.0266900000000003,52.5,0.4757375,27.12,179.31
5.437,3.0266900000000003,52.5,0.4757375,27.12,179.31
5.437,3.02572,52.5,0.4757375,27.12,179.31
5.455,3.02572,52.5,0.4773125,27.12,179.31
5.455,3.02572,52.5,0.4773125,27.12,179.31
5.455,3.0247599999999997,52.5,0.4773125,27.12,179.31
5.473,3.0247599999999997,52.5,0.47888749999999997,27.12,179.31
5.473,3.0247599999999997,52.5,0.47888749999999997,27.12,179.31
5.473,3.0238,52.5,0.47888749999999997,27.12,179.31
5.492000000000001,3.0238,52.5,0.4805500000000001,27.12,179.31
5.492000000000001,3.0238,52.5,0.4805500000000001,27.12,179.31
5.492000000000001,3.02284,52.5,0.4805500000000001,27.12,179.31
5.51,3.02284,52.5,0.48212499999999997,27.12,179.31
5.51,3.02284,52.5,0.48212499999999997,27.12,179.31
5.51,3.02188,52.5,0.48212499999999997,27.12,179.31
5.528,3.02188,52.5,0.48369999999999996,27.12,179.31
5.528,3.02188,52.5,0.48369999999999996,27.12,179.31
5.528,3.02093,52.5,0.48369999999999996,27.12,179.31
5.546,3.02093,52.5,0.485275,27.12,179.31
5.546,3.02093,52.5,0.485275,27.12,179.31
5.546,3.01998,52.5,0.485275,27.12,179.31
5.565,3.01998,52.5,0.4869375,27.12,179.31
5.565,3.01998,52.5,0.4869375,27.12,179.31
5.565,3.01904,52.5,0.4869375,27.12,179.31
5.582999999999999,3.01904,52.5,0.4885124999999999,27.12,179.31
5.582999999999999,3.01904,52.5,0.4885124999999999,27.12,179.31
5.582999999999999,3.01809,52.5,0.4885124999999999,27.12,179.31
5.601,3.01809,52.5,0.4900875,27.12,179.31
5.601,3.01809,52.5,0.4900875,27.12,179.31
5.601,3.01715,52.5,0.4900875,27.12,179.31
5.619,3.01715,52.5,0.4916625,27.12,179.31
5.619,3.01715,52.5,0.4916625,27.12,179.31
5.619,3.01621,52.5,0.4916625,27.12,179.31
5.638,3.01621,52.5,0.493325,27.12,179.31
5.638,3.01621,52.5,0.493325,27.12,179.31
5.638,3.01527,52.5,0.493325,27.12,179.31
5.656000000000001,3.01527,52.5,0.4949000000000001,27.12,179.31
5.656000000000001,3.01527,52.5,0.4949000000000001,27.12,179.31
5.656000000000001,3.0143400000000002,52.5,0.4949000000000001,27.12,179.31
5.6739999999999995,3.0143400000000002,52.5,0.496475,27.12,179.31
5.6739999999999995,3.0143400000000002,52.5,0.496475,27.12,179.31
5.6739999999999995,3.01341,52.5,0.496475,27.12,179.31
5.692,3.01341,52.5,0.49805,27.12,179.31
5.692,3.01341,52.5,0.49805,27.12,179.31
5.692,3.01248,52.5,0.49805,27.12,179.31
5.711,3.01248,52.5,0.49971250000000006,27.12,179.31
5.711,3.01248,52.5,0.49971250000000006,27.12,179.31
5.711,3.01155,52.5,0.49971250000000006,27.12,179.31
5.729,3.01155,52.5,0.5012875,27.12,179.31
5.729,3.01155,52.5,0.5012875,27.12,179.31
5.729,3.01062,52.5,0.5012875,27.12,179.31
5.747000000000001,3.01062,52.5,0.5028625000000001,27.12,179.31
5.747000000000001,3.01062,52.5,0.5028625000000001,27.12,179.31
5.747000000000001,3.0097,52.5,0.5028625000000001,27.12,179.31
5.765,3.0097,52.5,0.5044375,27.12,179.31
5.765,3.0097,52.5,0.5044375,27.12,179.31
5.765,3.00877,52.5,0.5044375,27.12,179.31
5.784,3.00877,52.5,0.5061,27.12,179.31
5.784,3.00877,52.5,0.5061,27.12,179.31
5.784,3.00785,52.5,0.5061,27.12,179.31
5.8020000000000005,3.00785,52.5,0.507675,27.12,179.31
5.8020000000000005,3.00785,52.5,0.507675,27.12,179.31
5.8020000000000005,3.00693,52.5,0.507675,27.12,179.31
5.82,3.00693,52.5,0.50925,27.12,179.31
5.82,3.00693,52.5,0.50925,27.12,179.31
5.82,3.00601,52.5,0.50925,27.12,179.31
5.837999999999999,3.00601,52.5,0.5108249999999999,27.12,179.31
5.837999999999999,3.00601,52.5,0.5108249999999999,27.12,179.31
5.837999999999999,3.0051,52.5,0.5108249999999999,27.12,179.31
5.857,3.0051,52.5,0.5124875,27.12,179.31
5.857,3.0051,52.5,0.5124875,27.12,179.31
5.857,3.00418,52.5,0.5124875,27.12,179.31
5.875,3.00418,52.5,0.5140625,27.12,179.31
5.875,3.00418,52.5,0.5140625,27.12,179.31
5.875,3.00327,52.5,0.5140625,27.12,179.31
5.893,3.00327,52.5,0.5156375,27.12,179.31
5.893,3.00327,52.5,0.5156375,27.12,179.31
5.893,3.00235,52.5,0.5156375,27.12,179.31
5.9110000000000005,3.00235,52.5,0.5172125000000001,27.12,179.31
5.9110000000000005,3.00235,52.5,0.5172125000000001,27.12,179.31
5.9110000000000005,3.00144,52.5,0.5172125000000001,27.12,179.31
5.93,3.00144,52.5,0.518875,27.12,179.31
5.93,3.00144,52.5,0.518875,27.12,179.31
5.93,3.00053,52.5,0.518875,27.12,179.31
5.9479999999999995,3.00053,52.5,0.52045,27.12,179.31
5.9479999999999995,3.00053,52.5,0.52045,27.12,179.31
5.9479999999999995,2.99962,52.5,0.52045,27.12,179.31
5.966,2.99962,52.5,0.5220250000000001,27.12,179.31
5.966,2.99962,52.5,0.5220250000000001,27.12,179.31
5.966,2.99871,52.5,0.5220250000000001,27.12,179.31
5.984,2.99871,52.5,0.5236000000000001,27.12,179.31
5.984,2.99871,52.5,0.5236000000000001,27.12,179.31
5.984,2.99781,52.5,0.5236000000000001,27.12,179.31
6.002999999999999,2.99781,52.5,0.5252625,27.12,179.31
6.002999999999999,2.99781,52.5,0.5252625,27.12,179.31
6.002999999999999,2.9969,52.5,0.5252625,27.12,179.31
6.021,2.9969,52.5,0.5268375000000001,27.12,179.31
6.021,2.9969,52.5,0.5268375000000001,27.12,179.31
6.021,2.99599,52.5,0.5268375000000001,27.12,179.31
6.039,2.99599,52.5,0.5284125,27.12,179.31
6.039,2.99599,52.5,0.5284125,27.12,179.31
6.039,2.9950900000000003,52.5,0.5284125,27.12,179.31
6.058,2.9950900000000003,52.5,0.5300750000000001,27.12,179.31
6.058,2.9950900000000003,52.5,0.5300750000000001,27.12,179.31
6.058,2.99418,52.5,0.5300750000000001,27.12,179.31
6.0760000000000005,2.99418,52.5,0.5316500000000001,27.12,179.31
6.0760000000000005,2.99418,52.5,0.5316500000000001,27.12,179.31
6.0760000000000005,2.99328,52.5,0.5316500000000001,27.12,179.31
6.093999999999999,2.99328,52.5,0.533225,27.12,179.31
6.093999999999999,2.99328,52.5,0.533225,27.12,179.31
6.093999999999999,2.99237,52.5,0.533225,27.12,179.31
6.112,2.99237,52.5,0.5347999999999999,27.12,179.31
6.112,2.99237,52.5,0.5347999999999999,27.12,179.31
6.112,2.99147,52.5,0.5347999999999999,27.12,179.31
6.131,2.99147,52.5,0.5364625,27.12,179.31
6.131,2.99147,52.5,0.5364625,27.12,179.31
6.131,2.99057,52.5,0.5364625,27.12,179.31
6.149,2.99057,52.5,0.5380375,27.12,179.31
6.149,2.99057,52.5,0.5380375,27.12,179.31
6.149,2.9896599999999998,52.5,0.5380375,27.12,179.31
6.167000000000001,2.9896599999999998,52.5,0.5396125,27.12,179.31
6.167000000000001,2.9896599999999998,52.5,0.5396125,27.12,179.31
6.167000000000001,2.9887599999999996,52.5,0.5396125,27.12,179.31
6.185,2.9887599999999996,52.5,0.5411874999999999,27.12,179.31
6.185,2.9887599999999996,52.5,0.5411874999999999,27.12,179.31
6.185,2.98786,52.5,0.5411874999999999,27.12,179.31
6.204,2.98786,52.5,0.5428499999999999,27.12,179.31
6.204,2.98786,52.5,0.5428499999999999,27.12,179.31
6.204,2.98696,52.5,0.5428499999999999,27.12,179.31
6.222,2.98696,52.5,0.544425,27.12,179.31
6.222,2.98696,52.5,0.544425,27.12,179.31
6.222,2.9860599999999997,52.5,0.544425,27.12,179.31
6.24,2.9860599999999997,52.5,0.546,27.12,179.31
6.24,2.9860599999999997,52.5,0.546,27.12,179.31
6.24,2.98515,52.5,0.546,27.12,179.31
6.257999999999999,2.98515,52.5,0.5475749999999999,27.12,179.31
6.257999999999999,2.98515,52.5,0.5475749999999999,27.12,179.31
6.257999999999999,2.98425,52.5,0.5475749999999999,27.12,179.31
6.277,2.98425,52.5,0.5492375,27.12,179.31
6.277,2.98425,52.5,0.5492375,27.12,179.31
6.277,2.98335,52.5,0.5492375,27.12,179.31
6.295,2.98335,52.5,0.5508125,27.12,179.31
6.295,2.98335,52.5,0.5508125,27.12,179.31
6.295,2.98245,52.5,0.5508125,27.12,179.31
6.313,2.98245,52.5,0.5523875,27.12,179.31
6.313,2.98245,52.5,0.5523875,27.12,179.31
6.313,2.9815400000000003,52.5,0.5523875,27.12,179.31
6.331,2.9815400000000003,52.5,0.5539625,27.12,179.31
6.331,2.9815400000000003,52.5,0.5539625,27.12,179.31
6.331,2.98064,52.5,0.5539625,27.12,179.31
6.35,2.98064,52.5,0.555625,27.12,179.31
6.35,2.98064,52.5,0.555625,27.12,179.31
6.35,2.97974,52.5,0.555625,27.12,179.31
6.367999999999999,2.97974,52.5,0.5572,27.12,179.31
6.367999999999999,2.97974,52.5,0.5572,27.12,179.31
6.367999999999999,2.97883,52.5,0.5572,27.12,179.31
6.386,2.97883,52.5,0.558775,27.12,179.31
6.386,2.97883,52.5,0.558775,27.12,179.31
6.386,2.9779299999999997,52.5,0.558775,27.12,179.31
6.404,2.9779299999999997,52.5,0.56035,27.12,179.31
6.404,2.9779299999999997,52.5,0.56035,27.12,179.31
6.404,2.97703,52.5,0.56035,27.12,179.31
6.422999999999999,2.97703,52.5,0.5620124999999999,27.12,179.31
6.422999999999999,2.97703,52.5,0.5620124999999999,27.12,179.31
6.422999999999999,2.97612,52.5,0.5620124999999999,27.12,179.31
6.441,2.97612,52.5,0.5635874999999999,27.12,179.31
6.441,2.97612,52.5,0.5635874999999999,27.12,179.31
6.441,2.9752099999999997,52.5,0.5635874999999999,27.12,179.31
6.459,2.9752099999999997,52.5,0.5651624999999999,27.12,179.31
6.459,2.9752099999999997,52.5,0.5651624999999999,27.12,179.31
6.459,2.97431,52.5,0.5651624999999999,27.12,179.31
6.477,2.97431,52.5,0.5667375,27.12,179.31
6.477,2.97431,52.5,0.5667375,27.12,179.31
6.477,2.9734,52.5,0.5667375,27.12,179.31
6.496,2.9734,52.5,0.5684,27.12,179.31
6.496,2.9734,52.5,0.5684,27.12,179.31
6.496,2.97249,52.5,0.5684,27.12,179.31
6.513999999999999,2.97249,52.5,0.5699749999999999,27.12,179.31
6.513999999999999,2.97249,52.5,0.5699749999999999,27.12,179.31
6.513999999999999,2.97158,52.5,0.5699749999999999,27.12,179.31
6.532,2.97158,52.5,0.57155,27.12,179.31
6.532,2.97158,52.5,0.57155,27.12,179.31
6.532,2.97067,52.5,0.57155,27.12,179.31
6.55,2.97067,52.5,0.573125,27.12,179.31
6.55,2.97067,52.5,0.573125,27.12,179.31
6.55,2.96976,52.5,0.573125,27.12,179.31
6.569,2.96976,52.5,0.5747875,27.12,179.31
6.569,2.96976,52.5,0.5747875,27.12,179.31
6.569,2.96885,52.5,0.5747875,27.12,179.31
6.587000000000001,2.96885,52.5,0.5763625000000001,27.12,179.31
6.587000000000001,2.96885,52.5,0.5763625000000001,27.12,179.31
6.587000000000001,2.96793,52.5,0.5763625000000001,27.12,179.31
6.605,2.96793,52.5,0.5779375000000001,27.12,179.31
6.605,2.96793,52.5,0.5779375000000001,27.12,179.31
6.605,2.96702,52.5,0.5779375000000001,27.12,179.31
6.622999999999999,2.96702,52.5,0.5795125,27.12,179.31
6.622999999999999,2.96702,52.5,0.5795125,27.12,179.31
6.622999999999999,2.9661,52.5,0.5795125,27.12,179.31
6.642,2.9661,52.5,0.5811750000000001,27.12,179.31
6.642,2.9661,52.5,0.5811750000000001,27.12,179.31
6.642,2.96518,52.5,0.5811750000000001,27.12,179.31
6.66,2.96518,52.5,0.5827500000000001,27.12,179.31
6.66,2.96518,52.5,0.5827500000000001,27.12,179.31
6.66,2.96426,52.5,0.5827500000000001,27.12,179.31
6.678,2.96426,52.5,0.584325,27.12,179.31
6.678,2.96426,52.5,0.584325,27.12,179.31
6.678,2.96334,52.5,0.584325,27.12,179.31
6.696000000000001,2.96334,52.5,0.5859000000000001,27.12,179.31
6.696000000000001,2.96334,52.5,0.5859000000000001,27.12,179.31
6.696000000000001,2.9624200000000003,52.5,0.5859000000000001,27.12,179.31
6.715,2.9624200000000003,52.5,0.5875625,27.12,179.31
6.715,2.9624200000000003,52.5,0.5875625,27.12,179.31
6.715,2.96149,52.5,0.5875625,27.12,179.31
6.733,2.96149,52.5,0.5891375,27.12,179.31
6.733,2.96149,52.5,0.5891375,27.12,179.31
6.733,2.96057,52.5,0.5891375,27.12,179.31
6.751,2.96057,52.5,0.5907125,27.12,179.31
6.751,2.96057,52.5,0.5907125,27.12,179.31
6.751,2.9596400000000003,52.5,0.5907125,27.12,179.31
6.769,2.9596400000000003,52.5,0.5922875,27.12,179.31
6.769,2.9596400000000003,52.5,0.5922875,27.12,179.31
6.769,2.95871,52.5,0.5922875,27.12,179.31
6.787999999999999,2.95871,52.5,0.5939499999999999,27.12,179.31
6.787999999999999,2.95871,52.5,0.5939499999999999,27.12,179.31
6.787999999999999,2.95778,52.5,0.5939499999999999,27.12,179.31
6.806,2.95778,52.5,0.595525,27.12,179.31
6.806,2.95778,52.5,0.595525,27.12,179.31
6.806,2.95684,52.5,0.595525,27.12,179.31
6.824,2.95684,52.5,0.5971,27.12,179.31
6.824,2.95684,52.5,0.5971,27.12,179.31
6.824,2.9559,52.5,0.5971,27.12,179.31
6.8420000000000005,2.9559,52.5,0.5986750000000001,27.12,179.31
6.8420000000000005,2.9559,52.5,0.5986750000000001,27.12,179.31
6.8420000000000005,2.95496,52.5,0.5986750000000001,27.12,179.31
6.861000000000001,2.95496,52.5,0.6003375000000001,27.12,179.31
6.861000000000001,2.95496,52.5,0.6003375000000001,27.12,179.31
6.861000000000001,2.95402,52.5,0.6003375000000001,27.12,179.31
6.879,2.95402,52.5,0.6019125,27.12,179.31
6.879,2.95402,52.5,0.6019125,27.12,179.31
6.879,2.95308,52.5,0.6019125,27.12,179.31
6.897,2.95308,52.5,0.6034875000000001,27.12,179.31
6.897,2.95308,52.5,0.6034875000000001,27.12,179.31
6.897,2.95213,52.5,0.6034875000000001,27.12,179.31
6.915,2.95213,52.5,0.6050625000000001,27.12,179.31
6.915,2.95213,52.5,0.6050625000000001,27.12,179.31
6.915,2.95118,52.5,0.6050625000000001,27.12,179.31
6.934,2.95118,52.5,0.6067250000000001,27.12,179.31
6.934,2.95118,52.5,0.6067250000000001,27.12,179.31
6.934,2.9502200000000003,52.5,0.6067250000000001,27.12,179.31
6.952000000000001,2.9502200000000003,52.5,0.6083000000000001,27.12,179.31
6.952000000000001,2.9502200000000003,52.5,0.6083000000000001,27.12,179.31
6.952000000000001,2.9492700000000003,52.5,0.6083000000000001,27.12,179.31
6.97,2.9492700000000003,52.5,0.6098750000000001,27.12,179.31
6.97,2.9492700000000003,52.5,0.6098750000000001,27.12,179.31
6.97,2.9483099999999998,52.5,0.6098750000000001,27.12,179.31
6.9879999999999995,2.9483099999999998,52.5,0.61145,27.12,179.31
6.9879999999999995,2.9483099999999998,52.5,0.61145,27.12,179.31
6.9879999999999995,2.94734,52.5,0.61145,27.12,179.31
7.007000000000001,2.94734,52.5,0.6131125000000001,27.12,179.31
7.007000000000001,2.94734,52.5,0.6131125000000001,27.12,179.31
7.007000000000001,2.94638,52.5,0.6131125000000001,27.12,179.31
7.025,2.94638,52.5,0.6146875,27.12,179.31
7.025,2.94638,52.5,0.6146875,27.12,179.31
7.025,2.94541,52.5,0.6146875,27.12,179.31
7.042999999999999,2.94541,52.5,0.6162624999999999,27.12,179.31
7.042999999999999,2.94541,52.5,0.6162624999999999,27.12,179.31
7.042999999999999,2.94444,52.5,0.6162624999999999,27.12,179.31
7.062,2.94444,52.5,0.617925,27.12,179.31
7.062,2.94444,52.5,0.617925,27.12,179.31
7.062,2.94346,52.5,0.617925,27.12,179.31
7.08,2.94346,52.5,0.6194999999999999,27.12,179.31
7.08,2.94346,52.5,0.6194999999999999,27.12,179.31
7.08,2.9424799999999998,52.5,0.6194999999999999,27.12,179.31
7.098,2.9424799999999998,52.5,0.6210749999999999,27.12,179.31
7.098,2.9424799999999998,52.5,0.6210749999999999,27.12,179.31
7.098,2.94149,52.5,0.6210749999999999,27.12,179.31
7.1160000000000005,2.94149,52.5,0.62265,27.12,179.31
7.1160000000000005,2.94149,52.5,0.62265,27.12,179.31
7.1160000000000005,2.9405,52.5,0.62265,27.12,179.31
