Time (min),Cell pot(V),Curr den (A/m^2),Capacity,Energy,Power
0.163,4.21064,1.75,0.0004754166666666667,43.54,8.84
0.163,4.21064,1.75,0.0004754166666666667,43.54,8.84
0.163,4.209919999999999,1.75,0.0004754166666666667,43.54,8.84
0.18,4.209919999999999,1.75,0.000525,43.54,8.84
0.18,4.209919999999999,1.75,0.000525,43.54,8.84
0.18,4.20916,1.75,0.000525,43.54,8.84
0.198,4.20916,1.75,0.0005775,43.54,8.84
0.198,4.20916,1.75,0.0005775,43.54,8.84
0.198,4.20844,1.75,0.0005775,43.54,8.84
0.21600000000000003,4.20844,1.75,0.0006300000000000001,43.54,8.84
0.21600000000000003,4.20844,1.75,0.0006300000000000001,43.54,8.84
0.21600000000000003,4.20774,1.75,0.0006300000000000001,43.54,8.84
0.23399999999999999,4.20774,1.75,0.0006825,43.54,8.84
0.23399999999999999,4.20774,1.75,0.0006825,43.54,8.84
0.23399999999999999,4.20706,1.75,0.0006825,43.54,8.84
0.253,4.20706,1.75,0.0007379166666666667,43.54,8.84
0.253,4.20706,1.75,0.0007379166666666667,43.54,8.84
0.253,4.2064,1.75,0.0007379166666666667,43.54,8.84
0.271,4.2064,1.75,0.0007904166666666668,43.54,8.84
0.271,4.2064,1.75,0.0007904166666666668,43.54,8.84
0.271,4.205769999999999,1.75,0.0007904166666666668,43.54,8.84
0.289,4.205769999999999,1.75,0.0008429166666666665,43.54,8.84
0.289,4.205769999999999,1.75,0.0008429166666666665,43.54,8.84
0.289,4.20515,1.75,0.0008429166666666665,43.54,8.84
0.307,4.20515,1.75,0.0008954166666666666,43.54,8.84
0.307,4.20515,1.75,0.0008954166666666666,43.54,8.84
0.307,4.20455,1.75,0.0008954166666666666,43.54,8.84
0.326,4.20455,1.75,0.0009508333333333334,43.54,8.84
0.326,4.20455,1.75,0.0009508333333333334,43.54,8.84
0.326,4.2039599999999995,1.75,0.0009508333333333334,43.54,8.84
0.344,4.2039599999999995,1.75,0.0010033333333333333,43.54,8.84
0.344,4.2039599999999995,1.75,0.0010033333333333333,43.54,8.84
0.344,4.20338,1.75,0.0010033333333333333,43.54,8.84
0.36200000000000004,4.20338,1.75,0.0010558333333333335,43.54,8.84
0.36200000000000004,4.20338,1.75,0.0010558333333333335,43.54,8.84
0.36200000000000004,4.2028099999999995,1.75,0.0010558333333333335,43.54,8.84
0.38,4.2028099999999995,1.75,0.0011083333333333333,43.54,8.84
0.38,4.2028099999999995,1.75,0.0011083333333333333,43.54,8.84
0.38,4.20226,1.75,0.0011083333333333333,43.54,8.84
0.39899999999999997,4.20226,1.75,0.0011637499999999999,43.54,8.84
0.39899999999999997,4.20226,1.75,0.0011637499999999999,43.54,8.84
0.39899999999999997,4.20172,1.75,0.0011637499999999999,43.54,8.84
0.41700000000000004,4.20172,1.75,0.00121625,43.54,8.84
0.41700000000000004,4.20172,1.75,0.00121625,43.54,8.84
0.41700000000000004,4.20119,1.75,0.00121625,43.54,8.84
0.435,4.20119,1.75,0.00126875,43.54,8.84
0.435,4.20119,1.75,0.00126875,43.54,8.84
0.435,4.20066,1.75,0.00126875,43.54,8.84
0.45299999999999996,4.20066,1.75,0.00132125,43.54,8.84
0.45299999999999996,4.20066,1.75,0.00132125,43.54,8.84
0.45299999999999996,4.20015,1.75,0.00132125,43.54,8.84
0.47200000000000003,4.20015,1.75,0.0013766666666666669,43.54,8.84
0.47200000000000003,4.20015,1.75,0.0013766666666666669,43.54,8.84
0.47200000000000003,4.1996400000000005,1.75,0.0013766666666666669,43.54,8.84
0.49,4.1996400000000005,1.75,0.0014291666666666665,43.54,8.84
0.49,4.1996400000000005,1.75,0.0014291666666666665,43.54,8.84
0.49,4.19914,1.75,0.0014291666666666665,43.54,8.84
0.508,4.19914,1.75,0.0014816666666666667,43.54,8.84
0.508,4.19914,1.75,0.0014816666666666667,43.54,8.84
0.508,4.19864,1.75,0.0014816666666666667,43.54,8.84
0.526,4.19864,1.75,0.0015341666666666668,43.54,8.84
0.526,4.19864,1.75,0.0015341666666666668,43.54,8.84
0.526,4.19816,1.75,0.0015341666666666668,43.54,8.84
0.545,4.19816,1.75,0.0015895833333333335,43.54,8.84
0.545,4.19816,1.75,0.0015895833333333335,43.54,8.84
0.545,4.19768,1.75,0.0015895833333333335,43.54,8.84
0.563,4.19768,1.75,0.0016420833333333333,43.54,8.84
0.563,4.19768,1.75,0.0016420833333333333,43.54,8.84
0.563,4.1972,1.75,0.0016420833333333333,43.54,8.84
0.581,4.1972,1.75,0.0016945833333333333,43.54,8.84
0.581,4.1972,1.75,0.0016945833333333333,43.54,8.84
0.581,4.1967300000000005,1.75,0.0016945833333333333,43.54,8.84
0.599,4.1967300000000005,1.75,0.0017470833333333331,43.54,8.84
0.599,4.1967300000000005,1.75,0.0017470833333333331,43.54,8.84
0.599,4.196269999999999,1.75,0.0017470833333333331,43.54,8.84
0.618,4.196269999999999,1.75,0.0018024999999999998,43.54,8.84
0.618,4.196269999999999,1.75,0.0018024999999999998,43.54,8.84
0.618,4.19581,1.75,0.0018024999999999998,43.54,8.84
0.636,4.19581,1.75,0.0018549999999999999,43.54,8.84
0.636,4.19581,1.75,0.0018549999999999999,43.54,8.84
0.636,4.19536,1.75,0.0018549999999999999,43.54,8.84
0.654,4.19536,1.75,0.0019075000000000001,43.54,8.84
0.654,4.19536,1.75,0.0019075000000000001,43.54,8.84
0.654,4.19491,1.75,0.0019075000000000001,43.54,8.84
0.672,4.19491,1.75,0.0019600000000000004,43.54,8.84
0.672,4.19491,1.75,0.0019600000000000004,43.54,8.84
0.672,4.19447,1.75,0.0019600000000000004,43.54,8.84
0.691,4.19447,1.75,0.0020154166666666667,43.54,8.84
0.691,4.19447,1.75,0.0020154166666666667,43.54,8.84
0.691,4.194030000000001,1.75,0.0020154166666666667,43.54,8.84
0.7090000000000001,4.194030000000001,1.75,0.002067916666666667,43.54,8.84
0.7090000000000001,4.194030000000001,1.75,0.002067916666666667,43.54,8.84
0.7090000000000001,4.1936,1.75,0.002067916666666667,43.54,8.84
0.727,4.1936,1.75,0.0021204166666666663,43.54,8.84
0.727,4.1936,1.75,0.0021204166666666663,43.54,8.84
0.727,4.19316,1.75,0.0021204166666666663,43.54,8.84
0.745,4.19316,1.75,0.0021729166666666667,43.54,8.84
0.745,4.19316,1.75,0.0021729166666666667,43.54,8.84
0.745,4.192740000000001,1.75,0.0021729166666666667,43.54,8.84
0.764,4.192740000000001,1.75,0.0022283333333333335,43.54,8.84
0.764,4.192740000000001,1.75,0.0022283333333333335,43.54,8.84
0.764,4.19231,1.75,0.0022283333333333335,43.54,8.84
0.782,4.19231,1.75,0.0022808333333333335,43.54,8.84
0.782,4.19231,1.75,0.0022808333333333335,43.54,8.84
0.782,4.19189,1.75,0.0022808333333333335,43.54,8.84
0.8,4.19189,1.75,0.0023333333333333335,43.54,8.84
0.8,4.19189,1.75,0.0023333333333333335,43.54,8.84
0.8,4.19148,1.75,0.0023333333333333335,43.54,8.84
0.818,4.19148,1.75,0.002385833333333333,43.54,8.84
0.818,4.19148,1.75,0.002385833333333333,43.54,8.84
0.818,4.19107,1.75,0.002385833333333333,43.54,8.84
0.8370000000000001,4.19107,1.75,0.0024412500000000003,43.54,8.84
0.8370000000000001,4.19107,1.75,0.0024412500000000003,43.54,8.84
0.8370000000000001,4.19066,1.75,0.0024412500000000003,43.54,8.84
0.855,4.19066,1.75,0.00249375,43.54,8.84
0.855,4.19066,1.75,0.00249375,43.54,8.84
0.855,4.19025,1.75,0.00249375,43.54,8.84
0.873,4.19025,1.75,0.00254625,43.54,8.84
0.873,4.19025,1.75,0.00254625,43.54,8.84
0.873,4.18985,1.75,0.00254625,43.54,8.84
0.8909999999999999,4.18985,1.75,0.0025987499999999995,43.54,8.84
0.8909999999999999,4.18985,1.75,0.0025987499999999995,43.54,8.84
0.8909999999999999,4.18944,1.75,0.0025987499999999995,43.54,8.84
0.91,4.18944,1.75,0.0026541666666666667,43.54,8.84
0.91,4.18944,1.75,0.0026541666666666667,43.54,8.84
0.91,4.18905,1.75,0.0026541666666666667,43.54,8.84
0.9279999999999999,4.18905,1.75,0.0027066666666666667,43.54,8.84
0.9279999999999999,4.18905,1.75,0.0027066666666666667,43.54,8.84
0.9279999999999999,4.18865,1.75,0.0027066666666666667,43.54,8.84
0.946,4.18865,1.75,0.0027591666666666667,43.54,8.84
0.946,4.18865,1.75,0.0027591666666666667,43.54,8.84
0.946,4.18826,1.75,0.0027591666666666667,43.54,8.84
0.9640000000000001,4.18826,1.75,0.0028116666666666667,43.54,8.84
0.9640000000000001,4.18826,1.75,0.0028116666666666667,43.54,8.84
0.9640000000000001,4.187869999999999,1.75,0.0028116666666666667,43.54,8.84
0.983,4.187869999999999,1.75,0.0028670833333333335,43.54,8.84
0.983,4.187869999999999,1.75,0.0028670833333333335,43.54,8.84
0.983,4.18748,1.75,0.0028670833333333335,43.54,8.84
1.001,4.18748,1.75,0.002919583333333333,43.54,8.84
1.001,4.18748,1.75,0.002919583333333333,43.54,8.84
1.001,4.1871,1.75,0.002919583333333333,43.54,8.84
1.0190000000000001,4.1871,1.75,0.0029720833333333335,43.54,8.84
1.0190000000000001,4.1871,1.75,0.0029720833333333335,43.54,8.84
1.0190000000000001,4.186719999999999,1.75,0.0029720833333333335,43.54,8.84
1.038,4.186719999999999,1.75,0.0030275,43.54,8.84
1.038,4.186719999999999,1.75,0.0030275,43.54,8.84
1.038,4.18634,1.75,0.0030275,43.54,8.84
1.056,4.18634,1.75,0.0030800000000000003,43.54,8.84
1.056,4.18634,1.75,0.0030800000000000003,43.54,8.84
1.056,4.18596,1.75,0.0030800000000000003,43.54,8.84
1.074,4.18596,1.75,0.0031325000000000003,43.54,8.84
1.074,4.18596,1.75,0.0031325000000000003,43.54,8.84
1.074,4.18558,1.75,0.0031325000000000003,43.54,8.84
1.092,4.18558,1.75,0.003185,43.54,8.84
1.092,4.18558,1.75,0.003185,43.54,8.84
1.092,4.18521,1.75,0.003185,43.54,8.84
1.111,4.18521,1.75,0.0032404166666666666,43.54,8.84
1.111,4.18521,1.75,0.0032404166666666666,43.54,8.84
1.111,4.18484,1.75,0.0032404166666666666,43.54,8.84
1.129,4.18484,1.75,0.0032929166666666666,43.54,8.84
1.129,4.18484,1.75,0.0032929166666666666,43.54,8.84
1.129,4.18447,1.75,0.0032929166666666666,43.54,8.84
1.147,4.18447,1.75,0.0033454166666666667,43.54,8.84
1.147,4.18447,1.75,0.0033454166666666667,43.54,8.84
1.147,4.1841,1.75,0.0033454166666666667,43.54,8.84
1.165,4.1841,1.75,0.003397916666666667,43.54,8.84
1.165,4.1841,1.75,0.003397916666666667,43.54,8.84
1.165,4.183730000000001,1.75,0.003397916666666667,43.54,8.84
1.1840000000000002,4.183730000000001,1.75,0.0034533333333333334,43.54,8.84
1.1840000000000002,4.183730000000001,1.75,0.0034533333333333334,43.54,8.84
1.1840000000000002,4.18337,1.75,0.0034533333333333334,43.54,8.84
1.202,4.18337,1.75,0.003505833333333333,43.54,8.84
1.202,4.18337,1.75,0.003505833333333333,43.54,8.84
1.202,4.1830099999999995,1.75,0.003505833333333333,43.54,8.84
1.22,4.1830099999999995,1.75,0.003558333333333333,43.54,8.84
1.22,4.1830099999999995,1.75,0.003558333333333333,43.54,8.84
1.22,4.18265,1.75,0.003558333333333333,43.54,8.84
1.238,4.18265,1.75,0.0036108333333333335,43.54,8.84
1.238,4.18265,1.75,0.0036108333333333335,43.54,8.84
1.238,4.18229,1.75,0.0036108333333333335,43.54,8.84
1.2570000000000001,4.18229,1.75,0.0036662500000000007,43.54,8.84
1.2570000000000001,4.18229,1.75,0.0036662500000000007,43.54,8.84
1.2570000000000001,4.18193,1.75,0.0036662500000000007,43.54,8.84
1.275,4.18193,1.75,0.0037187499999999994,43.54,8.84
1.275,4.18193,1.75,0.0037187499999999994,43.54,8.84
1.275,4.18158,1.75,0.0037187499999999994,43.54,8.84
1.2930000000000001,4.18158,1.75,0.0037712500000000007,43.54,8.84
1.2930000000000001,4.18158,1.75,0.0037712500000000007,43.54,8.84
1.2930000000000001,4.18122,1.75,0.0037712500000000007,43.54,8.84
1.311,4.18122,1.75,0.00382375,43.54,8.84
1.311,4.18122,1.75,0.00382375,43.54,8.84
1.311,4.18087,1.75,0.00382375,43.54,8.84
1.33,4.18087,1.75,0.003879166666666667,43.54,8.84
1.33,4.18087,1.75,0.003879166666666667,43.54,8.84
1.33,4.18052,1.75,0.003879166666666667,43.54,8.84
1.348,4.18052,1.75,0.003931666666666667,43.54,8.84
1.348,4.18052,1.75,0.003931666666666667,43.54,8.84
1.348,4.1801699999999995,1.75,0.003931666666666667,43.54,8.84
1.3659999999999999,4.1801699999999995,1.75,0.003984166666666666,43.54,8.84
1.3659999999999999,4.1801699999999995,1.75,0.003984166666666666,43.54,8.84
1.3659999999999999,4.17983,1.75,0.003984166666666666,43.54,8.84
1.3840000000000001,4.17983,1.75,0.004036666666666667,43.54,8.84
1.3840000000000001,4.17983,1.75,0.004036666666666667,43.54,8.84
1.3840000000000001,4.17948,1.75,0.004036666666666667,43.54,8.84
1.403,4.17948,1.75,0.004092083333333333,43.54,8.84
1.403,4.17948,1.75,0.004092083333333333,43.54,8.84
1.403,4.17914,1.75,0.004092083333333333,43.54,8.84
1.421,4.17914,1.75,0.0041445833333333335,43.54,8.84
1.421,4.17914,1.75,0.0041445833333333335,43.54,8.84
1.421,4.17879,1.75,0.0041445833333333335,43.54,8.84
1.439,4.17879,1.75,0.004197083333333334,43.54,8.84
1.439,4.17879,1.75,0.004197083333333334,43.54,8.84
1.439,4.17845,1.75,0.004197083333333334,43.54,8.84
1.4569999999999999,4.17845,1.75,0.004249583333333333,43.54,8.84
1.4569999999999999,4.17845,1.75,0.004249583333333333,43.54,8.84
1.4569999999999999,4.17811,1.75,0.004249583333333333,43.54,8.84
1.476,4.17811,1.75,0.004305000000000001,43.54,8.84
1.476,4.17811,1.75,0.004305000000000001,43.54,8.84
1.476,4.17777,1.75,0.004305000000000001,43.54,8.84
1.494,4.17777,1.75,0.0043575,43.54,8.84
1.494,4.17777,1.75,0.0043575,43.54,8.84
1.494,4.17744,1.75,0.0043575,43.54,8.84
1.5119999999999998,4.17744,1.75,0.004409999999999999,43.54,8.84
1.5119999999999998,4.17744,1.75,0.004409999999999999,43.54,8.84
1.5119999999999998,4.1771,1.75,0.004409999999999999,43.54,8.84
1.53,4.1771,1.75,0.0044625,43.54,8.84
1.53,4.1771,1.75,0.0044625,43.54,8.84
1.53,4.176769999999999,1.75,0.0044625,43.54,8.84
1.5490000000000002,4.176769999999999,1.75,0.0045179166666666675,43.54,8.84
1.5490000000000002,4.176769999999999,1.75,0.0045179166666666675,43.54,8.84
1.5490000000000002,4.17643,1.75,0.0045179166666666675,43.54,8.84
1.567,4.17643,1.75,0.004570416666666666,43.54,8.84
1.567,4.17643,1.75,0.004570416666666666,43.54,8.84
1.567,4.1761,1.75,0.004570416666666666,43.54,8.84
1.585,4.1761,1.75,0.004622916666666666,43.54,8.84
1.585,4.1761,1.75,0.004622916666666666,43.54,8.84
1.585,4.17577,1.75,0.004622916666666666,43.54,8.84
1.6030000000000002,4.17577,1.75,0.004675416666666667,43.54,8.84
1.6030000000000002,4.17577,1.75,0.004675416666666667,43.54,8.84
1.6030000000000002,4.17544,1.75,0.004675416666666667,43.54,8.84
1.6219999999999999,4.17544,1.75,0.004730833333333333,43.54,8.84
1.6219999999999999,4.17544,1.75,0.004730833333333333,43.54,8.84
1.6219999999999999,4.17511,1.75,0.004730833333333333,43.54,8.84
1.64,4.17511,1.75,0.004783333333333333,43.54,8.84
1.64,4.17511,1.75,0.004783333333333333,43.54,8.84
1.64,4.17478,1.75,0.004783333333333333,43.54,8.84
1.6580000000000001,4.17478,1.75,0.004835833333333334,43.54,8.84
1.6580000000000001,4.17478,1.75,0.004835833333333334,43.54,8.84
1.6580000000000001,4.17446,1.75,0.004835833333333334,43.54,8.84
1.676,4.17446,1.75,0.004888333333333333,43.54,8.84
1.676,4.17446,1.75,0.004888333333333333,43.54,8.84
1.676,4.17413,1.75,0.004888333333333333,43.54,8.84
1.695,4.17413,1.75,0.00494375,43.54,8.84
1.695,4.17413,1.75,0.00494375,43.54,8.84
1.695,4.17381,1.75,0.00494375,43.54,8.84
1.713,4.17381,1.75,0.00499625,43.54,8.84
1.713,4.17381,1.75,0.00499625,43.54,8.84
1.713,4.1734800000000005,1.75,0.00499625,43.54,8.84
1.7309999999999999,4.1734800000000005,1.75,0.005048749999999999,43.54,8.84
1.7309999999999999,4.1734800000000005,1.75,0.005048749999999999,43.54,8.84
1.7309999999999999,4.17316,1.75,0.005048749999999999,43.54,8.84
1.749,4.17316,1.75,0.00510125,43.54,8.84
1.749,4.17316,1.75,0.00510125,43.54,8.84
1.749,4.17284,1.75,0.00510125,43.54,8.84
1.768,4.17284,1.75,0.005156666666666666,43.54,8.84
1.768,4.17284,1.75,0.005156666666666666,43.54,8.84
1.768,4.17252,1.75,0.005156666666666666,43.54,8.84
1.786,4.17252,1.75,0.005209166666666667,43.54,8.84
1.786,4.17252,1.75,0.005209166666666667,43.54,8.84
1.786,4.1722,1.75,0.005209166666666667,43.54,8.84
1.804,4.1722,1.75,0.005261666666666667,43.54,8.84
1.804,4.1722,1.75,0.005261666666666667,43.54,8.84
1.804,4.171880000000001,1.75,0.005261666666666667,43.54,8.84
1.8219999999999998,4.171880000000001,1.75,0.005314166666666667,43.54,8.84
1.8219999999999998,4.171880000000001,1.75,0.005314166666666667,43.54,8.84
1.8219999999999998,4.17157,1.75,0.005314166666666667,43.54,8.84
1.841,4.17157,1.75,0.005369583333333334,43.54,8.84
1.841,4.17157,1.75,0.005369583333333334,43.54,8.84
1.841,4.17125,1.75,0.005369583333333334,43.54,8.84
1.859,4.17125,1.75,0.0054220833333333334,43.54,8.84
1.859,4.17125,1.75,0.0054220833333333334,43.54,8.84
1.859,4.17093,1.75,0.0054220833333333334,43.54,8.84
1.8769999999999998,4.17093,1.75,0.005474583333333333,43.54,8.84
1.8769999999999998,4.17093,1.75,0.005474583333333333,43.54,8.84
1.8769999999999998,4.1706199999999995,1.75,0.005474583333333333,43.54,8.84
1.895,4.1706199999999995,1.75,0.0055270833333333335,43.54,8.84
1.895,4.1706199999999995,1.75,0.0055270833333333335,43.54,8.84
1.895,4.17031,1.75,0.0055270833333333335,43.54,8.84
1.9140000000000001,4.17031,1.75,0.005582500000000001,43.54,8.84
1.9140000000000001,4.17031,1.75,0.005582500000000001,43.54,8.84
1.9140000000000001,4.16999,1.75,0.005582500000000001,43.54,8.84
1.932,4.16999,1.75,0.005634999999999999,43.54,8.84
1.932,4.16999,1.75,0.005634999999999999,43.54,8.84
1.932,4.1696800000000005,1.75,0.005634999999999999,43.54,8.84
1.95,4.1696800000000005,1.75,0.0056875,43.54,8.84
1.95,4.1696800000000005,1.75,0.0056875,43.54,8.84
1.95,4.16937,1.75,0.0056875,43.54,8.84
1.9680000000000002,4.16937,1.75,0.00574,43.54,8.84
1.9680000000000002,4.16937,1.75,0.00574,43.54,8.84
1.9680000000000002,4.16906,1.75,0.00574,43.54,8.84
1.9869999999999999,4.16906,1.75,0.005795416666666667,43.54,8.84
1.9869999999999999,4.16906,1.75,0.005795416666666667,43.54,8.84
1.9869999999999999,4.16875,1.75,0.005795416666666667,43.54,8.84
2.005,4.16875,1.75,0.005847916666666667,43.54,8.84
