Time (min),Cell pot(V),Curr den (A/m^2),Capacity,Energy,Power
46.838,3.5610800000000005,8.75,0.6830541666666666,41.03,42.1
46.856,3.5610800000000005,8.75,0.6833166666666667,41.03,42.1
46.856,3.5610800000000005,8.75,0.6833166666666667,41.03,42.1
46.856,3.56092,8.75,0.6833166666666667,41.03,42.1
46.875,3.56092,8.75,0.68359375,41.03,42.1
46.875,3.56092,8.75,0.68359375,41.03,42.1
46.875,3.56075,8.75,0.68359375,41.03,42.1
46.893,3.56075,8.75,0.68385625,41.03,42.1
46.893,3.56075,8.75,0.68385625,41.03,42.1
46.893,3.5605900000000004,8.75,0.68385625,41.03,42.1
46.911,3.5605900000000004,8.75,0.68411875,41.03,42.1
46.911,3.5605900000000004,8.75,0.68411875,41.03,42.1
46.911,3.5604199999999997,8.75,0.68411875,41.03,42.1
46.928999999999995,3.5604199999999997,8.75,0.6843812499999999,41.03,42.1
46.928999999999995,3.5604199999999997,8.75,0.6843812499999999,41.03,42.1
46.928999999999995,3.56026,8.75,0.6843812499999999,41.03,42.1
46.948,3.56026,8.75,0.6846583333333334,41.03,42.1
46.948,3.56026,8.75,0.6846583333333334,41.03,42.1
46.948,3.56009,8.75,0.6846583333333334,41.03,42.1
46.966,3.56009,8.75,0.6849208333333333,41.03,42.1
46.966,3.56009,8.75,0.6849208333333333,41.03,42.1
46.966,3.5599300000000005,8.75,0.6849208333333333,41.03,42.1
46.983999999999995,3.5599300000000005,8.75,0.6851833333333333,41.03,42.1
46.983999999999995,3.5599300000000005,8.75,0.6851833333333333,41.03,42.1
46.983999999999995,3.55976,8.75,0.6851833333333333,41.03,42.1
47.003,3.55976,8.75,0.6854604166666667,41.03,42.1
47.003,3.55976,8.75,0.6854604166666667,41.03,42.1
47.003,3.5596,8.75,0.6854604166666667,41.03,42.1
47.021,3.5596,8.75,0.6857229166666667,41.03,42.1
47.021,3.5596,8.75,0.6857229166666667,41.03,42.1
47.021,3.5594300000000003,8.75,0.6857229166666667,41.03,42.1
47.038999999999994,3.5594300000000003,8.75,0.6859854166666666,41.03,42.1
47.038999999999994,3.5594300000000003,8.75,0.6859854166666666,41.03,42.1
47.038999999999994,3.5592699999999997,8.75,0.6859854166666666,41.03,42.1
47.056999999999995,3.5592699999999997,8.75,0.6862479166666666,41.03,42.1
47.056999999999995,3.5592699999999997,8.75,0.6862479166666666,41.03,42.1
47.056999999999995,3.5591,8.75,0.6862479166666666,41.03,42.1
47.076,3.5591,8.75,0.686525,41.03,42.1
47.076,3.5591,8.75,0.686525,41.03,42.1
47.076,3.55893,8.75,0.686525,41.03,42.1
47.093999999999994,3.55893,8.75,0.6867874999999999,41.03,42.1
47.093999999999994,3.55893,8.75,0.6867874999999999,41.03,42.1
47.093999999999994,3.5587699999999995,8.75,0.6867874999999999,41.03,42.1
47.111999999999995,3.5587699999999995,8.75,0.6870499999999999,41.03,42.1
47.111999999999995,3.5587699999999995,8.75,0.6870499999999999,41.03,42.1
47.111999999999995,3.5586,8.75,0.6870499999999999,41.03,42.1
47.13,3.5586,8.75,0.6873125000000001,41.03,42.1
47.13,3.5586,8.75,0.6873125000000001,41.03,42.1
47.13,3.55844,8.75,0.6873125000000001,41.03,42.1
47.148999999999994,3.55844,8.75,0.6875895833333332,41.03,42.1
47.148999999999994,3.55844,8.75,0.6875895833333332,41.03,42.1
47.148999999999994,3.55827,8.75,0.6875895833333332,41.03,42.1
47.167,3.55827,8.75,0.6878520833333334,41.03,42.1
47.167,3.55827,8.75,0.6878520833333334,41.03,42.1
47.167,3.5581,8.75,0.6878520833333334,41.03,42.1
47.185,3.5581,8.75,0.6881145833333334,41.03,42.1
47.185,3.5581,8.75,0.6881145833333334,41.03,42.1
47.185,3.5579400000000003,8.75,0.6881145833333334,41.03,42.1
47.203,3.5579400000000003,8.75,0.6883770833333334,41.03,42.1
47.203,3.5579400000000003,8.75,0.6883770833333334,41.03,42.1
47.203,3.5577699999999997,8.75,0.6883770833333334,41.03,42.1
47.222,3.5577699999999997,8.75,0.6886541666666667,41.03,42.1
47.222,3.5577699999999997,8.75,0.6886541666666667,41.03,42.1
47.222,3.5576,8.75,0.6886541666666667,41.03,42.1
47.24,3.5576,8.75,0.6889166666666667,41.03,42.1
47.24,3.5576,8.75,0.6889166666666667,41.03,42.1
47.24,3.55744,8.75,0.6889166666666667,41.03,42.1
47.258,3.55744,8.75,0.6891791666666668,41.03,42.1
47.258,3.55744,8.75,0.6891791666666668,41.03,42.1
47.258,3.5572699999999995,8.75,0.6891791666666668,41.03,42.1
47.276,3.5572699999999995,8.75,0.6894416666666667,41.03,42.1
47.276,3.5572699999999995,8.75,0.6894416666666667,41.03,42.1
47.276,3.5571,8.75,0.6894416666666667,41.03,42.1
47.295,3.5571,8.75,0.68971875,41.03,42.1
47.295,3.5571,8.75,0.68971875,41.03,42.1
47.295,3.5569300000000004,8.75,0.68971875,41.03,42.1
47.313,3.5569300000000004,8.75,0.6899812500000001,41.03,42.1
47.313,3.5569300000000004,8.75,0.6899812500000001,41.03,42.1
47.313,3.5567699999999998,8.75,0.6899812500000001,41.03,42.1
47.331,3.5567699999999998,8.75,0.69024375,41.03,42.1
47.331,3.5567699999999998,8.75,0.69024375,41.03,42.1
47.331,3.5566,8.75,0.69024375,41.03,42.1
47.349,3.5566,8.75,0.69050625,41.03,42.1
47.349,3.5566,8.75,0.69050625,41.03,42.1
47.349,3.55643,8.75,0.69050625,41.03,42.1
47.368,3.55643,8.75,0.6907833333333334,41.03,42.1
47.368,3.55643,8.75,0.6907833333333334,41.03,42.1
47.368,3.55626,8.75,0.6907833333333334,41.03,42.1
47.386,3.55626,8.75,0.6910458333333334,41.03,42.1
47.386,3.55626,8.75,0.6910458333333334,41.03,42.1
47.386,3.55609,8.75,0.6910458333333334,41.03,42.1
47.403999999999996,3.55609,8.75,0.6913083333333333,41.03,42.1
47.403999999999996,3.55609,8.75,0.6913083333333333,41.03,42.1
47.403999999999996,3.5559199999999995,8.75,0.6913083333333333,41.03,42.1
47.422,3.5559199999999995,8.75,0.6915708333333334,41.03,42.1
47.422,3.5559199999999995,8.75,0.6915708333333334,41.03,42.1
47.422,3.55576,8.75,0.6915708333333334,41.03,42.1
47.441,3.55576,8.75,0.6918479166666668,41.03,42.1
47.441,3.55576,8.75,0.6918479166666668,41.03,42.1
47.441,3.55559,8.75,0.6918479166666668,41.03,42.1
47.458999999999996,3.55559,8.75,0.6921104166666666,41.03,42.1
47.458999999999996,3.55559,8.75,0.6921104166666666,41.03,42.1
47.458999999999996,3.55542,8.75,0.6921104166666666,41.03,42.1
47.477,3.55542,8.75,0.6923729166666667,41.03,42.1
47.477,3.55542,8.75,0.6923729166666667,41.03,42.1
47.477,3.55525,8.75,0.6923729166666667,41.03,42.1
47.495,3.55525,8.75,0.6926354166666666,41.03,42.1
47.495,3.55525,8.75,0.6926354166666666,41.03,42.1
47.495,3.5550800000000002,8.75,0.6926354166666666,41.03,42.1
47.513999999999996,3.5550800000000002,8.75,0.6929124999999999,41.03,42.1
47.513999999999996,3.5550800000000002,8.75,0.6929124999999999,41.03,42.1
47.513999999999996,3.55491,8.75,0.6929124999999999,41.03,42.1
47.532,3.55491,8.75,0.693175,41.03,42.1
47.532,3.55491,8.75,0.693175,41.03,42.1
47.532,3.5547400000000002,8.75,0.693175,41.03,42.1
47.55,3.5547400000000002,8.75,0.6934375,41.03,42.1
47.55,3.5547400000000002,8.75,0.6934375,41.03,42.1
47.55,3.5545699999999996,8.75,0.6934375,41.03,42.1
47.568000000000005,3.5545699999999996,8.75,0.6937000000000001,41.03,42.1
47.568000000000005,3.5545699999999996,8.75,0.6937000000000001,41.03,42.1
47.568000000000005,3.5544,8.75,0.6937000000000001,41.03,42.1
47.586999999999996,3.5544,8.75,0.6939770833333333,41.03,42.1
47.586999999999996,3.5544,8.75,0.6939770833333333,41.03,42.1
47.586999999999996,3.5542300000000004,8.75,0.6939770833333333,41.03,42.1
47.605,3.5542300000000004,8.75,0.6942395833333334,41.03,42.1
47.605,3.5542300000000004,8.75,0.6942395833333334,41.03,42.1
47.605,3.5540599999999998,8.75,0.6942395833333334,41.03,42.1
47.623000000000005,3.5540599999999998,8.75,0.6945020833333334,41.03,42.1
47.623000000000005,3.5540599999999998,8.75,0.6945020833333334,41.03,42.1
47.623000000000005,3.55389,8.75,0.6945020833333334,41.03,42.1
47.641000000000005,3.55389,8.75,0.6947645833333334,41.03,42.1
47.641000000000005,3.55389,8.75,0.6947645833333334,41.03,42.1
47.641000000000005,3.5537199999999998,8.75,0.6947645833333334,41.03,42.1
47.66,3.5537199999999998,8.75,0.6950416666666667,41.03,42.1
47.66,3.5537199999999998,8.75,0.6950416666666667,41.03,42.1
47.66,3.55355,8.75,0.6950416666666667,41.03,42.1
47.678000000000004,3.55355,8.75,0.6953041666666667,41.03,42.1
47.678000000000004,3.55355,8.75,0.6953041666666667,41.03,42.1
47.678000000000004,3.55338,8.75,0.6953041666666667,41.03,42.1
47.696000000000005,3.55338,8.75,0.6955666666666667,41.03,42.1
47.696000000000005,3.55338,8.75,0.6955666666666667,41.03,42.1
47.696000000000005,3.55321,8.75,0.6955666666666667,41.03,42.1
47.714,3.55321,8.75,0.6958291666666667,41.03,42.1
47.714,3.55321,8.75,0.6958291666666667,41.03,42.1
47.714,3.55304,8.75,0.6958291666666667,41.03,42.1
47.733000000000004,3.55304,8.75,0.69610625,41.03,42.1
47.733000000000004,3.55304,8.75,0.69610625,41.03,42.1
47.733000000000004,3.5528699999999995,8.75,0.69610625,41.03,42.1
47.751000000000005,3.5528699999999995,8.75,0.69636875,41.03,42.1
47.751000000000005,3.5528699999999995,8.75,0.69636875,41.03,42.1
47.751000000000005,3.5527,8.75,0.69636875,41.03,42.1
47.769,3.5527,8.75,0.69663125,41.03,42.1
47.769,3.5527,8.75,0.69663125,41.03,42.1
47.769,3.5525300000000004,8.75,0.69663125,41.03,42.1
47.787,3.5525300000000004,8.75,0.69689375,41.03,42.1
47.787,3.5525300000000004,8.75,0.69689375,41.03,42.1
47.787,3.5523599999999997,8.75,0.69689375,41.03,42.1
47.806000000000004,3.5523599999999997,8.75,0.6971708333333334,41.03,42.1
47.806000000000004,3.5523599999999997,8.75,0.6971708333333334,41.03,42.1
47.806000000000004,3.5521800000000003,8.75,0.6971708333333334,41.03,42.1
47.824,3.5521800000000003,8.75,0.6974333333333333,41.03,42.1
47.824,3.5521800000000003,8.75,0.6974333333333333,41.03,42.1
47.824,3.5520099999999997,8.75,0.6974333333333333,41.03,42.1
47.842,3.5520099999999997,8.75,0.6976958333333333,41.03,42.1
47.842,3.5520099999999997,8.75,0.6976958333333333,41.03,42.1
47.842,3.5518400000000003,8.75,0.6976958333333333,41.03,42.1
47.86,3.5518400000000003,8.75,0.6979583333333333,41.03,42.1
47.86,3.5518400000000003,8.75,0.6979583333333333,41.03,42.1
47.86,3.5516699999999997,8.75,0.6979583333333333,41.03,42.1
47.879,3.5516699999999997,8.75,0.6982354166666667,41.03,42.1
47.879,3.5516699999999997,8.75,0.6982354166666667,41.03,42.1
47.879,3.5515,8.75,0.6982354166666667,41.03,42.1
47.897,3.5515,8.75,0.6984979166666666,41.03,42.1
47.897,3.5515,8.75,0.6984979166666666,41.03,42.1
47.897,3.5513199999999996,8.75,0.6984979166666666,41.03,42.1
47.915,3.5513199999999996,8.75,0.6987604166666667,41.03,42.1
47.915,3.5513199999999996,8.75,0.6987604166666667,41.03,42.1
47.915,3.55115,8.75,0.6987604166666667,41.03,42.1
47.933,3.55115,8.75,0.6990229166666666,41.03,42.1
47.933,3.55115,8.75,0.6990229166666666,41.03,42.1
47.933,3.5509800000000005,8.75,0.6990229166666666,41.03,42.1
47.952,3.5509800000000005,8.75,0.6992999999999999,41.03,42.1
47.952,3.5509800000000005,8.75,0.6992999999999999,41.03,42.1
47.952,3.55081,8.75,0.6992999999999999,41.03,42.1
47.97,3.55081,8.75,0.6995625,41.03,42.1
47.97,3.55081,8.75,0.6995625,41.03,42.1
47.97,3.5506300000000004,8.75,0.6995625,41.03,42.1
47.988,3.5506300000000004,8.75,0.6998249999999999,41.03,42.1
47.988,3.5506300000000004,8.75,0.6998249999999999,41.03,42.1
47.988,3.5504599999999997,8.75,0.6998249999999999,41.03,42.1
48.007,3.5504599999999997,8.75,0.7001020833333332,41.03,42.1
48.007,3.5504599999999997,8.75,0.7001020833333332,41.03,42.1
48.007,3.55029,8.75,0.7001020833333332,41.03,42.1
48.025,3.55029,8.75,0.7003645833333333,41.03,42.1
48.025,3.55029,8.75,0.7003645833333333,41.03,42.1
48.025,3.5501099999999997,8.75,0.7003645833333333,41.03,42.1
48.043,3.5501099999999997,8.75,0.7006270833333332,41.03,42.1
48.043,3.5501099999999997,8.75,0.7006270833333332,41.03,42.1
48.043,3.5499400000000003,8.75,0.7006270833333332,41.03,42.1
48.06100000000001,3.5499400000000003,8.75,0.7008895833333334,41.03,42.1
48.06100000000001,3.5499400000000003,8.75,0.7008895833333334,41.03,42.1
48.06100000000001,3.54976,8.75,0.7008895833333334,41.03,42.1
48.08,3.54976,8.75,0.7011666666666666,41.03,42.1
48.08,3.54976,8.75,0.7011666666666666,41.03,42.1
48.08,3.5495900000000002,8.75,0.7011666666666666,41.03,42.1
48.098,3.5495900000000002,8.75,0.7014291666666667,41.03,42.1
48.098,3.5495900000000002,8.75,0.7014291666666667,41.03,42.1
48.098,3.5494199999999996,8.75,0.7014291666666667,41.03,42.1
48.11600000000001,3.5494199999999996,8.75,0.7016916666666667,41.03,42.1
48.11600000000001,3.5494199999999996,8.75,0.7016916666666667,41.03,42.1
48.11600000000001,3.54924,8.75,0.7016916666666667,41.03,42.1
48.13399999999999,3.54924,8.75,0.7019541666666665,41.03,42.1
48.13399999999999,3.54924,8.75,0.7019541666666665,41.03,42.1
48.13399999999999,3.5490699999999995,8.75,0.7019541666666665,41.03,42.1
48.153,3.5490699999999995,8.75,0.70223125,41.03,42.1
48.153,3.5490699999999995,8.75,0.70223125,41.03,42.1
48.153,3.54889,8.75,0.70223125,41.03,42.1
48.17100000000001,3.54889,8.75,0.70249375,41.03,42.1
48.17100000000001,3.54889,8.75,0.70249375,41.03,42.1
48.17100000000001,3.54872,8.75,0.70249375,41.03,42.1
48.18899999999999,3.54872,8.75,0.7027562499999999,41.03,42.1
48.18899999999999,3.54872,8.75,0.7027562499999999,41.03,42.1
48.18899999999999,3.54854,8.75,0.7027562499999999,41.03,42.1
48.207,3.54854,8.75,0.70301875,41.03,42.1
48.207,3.54854,8.75,0.70301875,41.03,42.1
48.207,3.54837,8.75,0.70301875,41.03,42.1
48.226000000000006,3.54837,8.75,0.7032958333333335,41.03,42.1
48.226000000000006,3.54837,8.75,0.7032958333333335,41.03,42.1
48.226000000000006,3.54819,8.75,0.7032958333333335,41.03,42.1
48.244,3.54819,8.75,0.7035583333333333,41.03,42.1
48.244,3.54819,8.75,0.7035583333333333,41.03,42.1
48.244,3.5480199999999997,8.75,0.7035583333333333,41.03,42.1
48.262,3.5480199999999997,8.75,0.7038208333333333,41.03,42.1
48.262,3.5480199999999997,8.75,0.7038208333333333,41.03,42.1
48.262,3.5478400000000003,8.75,0.7038208333333333,41.03,42.1
48.28,3.5478400000000003,8.75,0.7040833333333333,41.03,42.1
48.28,3.5478400000000003,8.75,0.7040833333333333,41.03,42.1
48.28,3.5476699999999997,8.75,0.7040833333333333,41.03,42.1
48.299,3.5476699999999997,8.75,0.7043604166666666,41.03,42.1
48.299,3.5476699999999997,8.75,0.7043604166666666,41.03,42.1
48.299,3.5474900000000003,8.75,0.7043604166666666,41.03,42.1
48.317,3.5474900000000003,8.75,0.7046229166666667,41.03,42.1
48.317,3.5474900000000003,8.75,0.7046229166666667,41.03,42.1
48.317,3.54731,8.75,0.7046229166666667,41.03,42.1
48.335,3.54731,8.75,0.7048854166666667,41.03,42.1
48.335,3.54731,8.75,0.7048854166666667,41.03,42.1
48.335,3.54714,8.75,0.7048854166666667,41.03,42.1
48.353,3.54714,8.75,0.7051479166666667,41.03,42.1
48.353,3.54714,8.75,0.7051479166666667,41.03,42.1
48.353,3.54696,8.75,0.7051479166666667,41.03,42.1
48.372,3.54696,8.75,0.705425,41.03,42.1
48.372,3.54696,8.75,0.705425,41.03,42.1
48.372,3.5467800000000005,8.75,0.705425,41.03,42.1
48.39,3.5467800000000005,8.75,0.7056875,41.03,42.1
48.39,3.5467800000000005,8.75,0.7056875,41.03,42.1
48.39,3.54661,8.75,0.7056875,41.03,42.1
48.408,3.54661,8.75,0.70595,41.03,42.1
48.408,3.54661,8.75,0.70595,41.03,42.1
48.408,3.5464300000000004,8.75,0.70595,41.03,42.1
48.426,3.5464300000000004,8.75,0.7062125,41.03,42.1
48.426,3.5464300000000004,8.75,0.7062125,41.03,42.1
48.426,3.54625,8.75,0.7062125,41.03,42.1
48.445,3.54625,8.75,0.7064895833333333,41.03,42.1
48.445,3.54625,8.75,0.7064895833333333,41.03,42.1
48.445,3.54607,8.75,0.7064895833333333,41.03,42.1
48.463,3.54607,8.75,0.7067520833333333,41.03,42.1
48.463,3.54607,8.75,0.7067520833333333,41.03,42.1
48.463,3.5459,8.75,0.7067520833333333,41.03,42.1
48.481,3.5459,8.75,0.7070145833333333,41.03,42.1
48.481,3.5459,8.75,0.7070145833333333,41.03,42.1
48.481,3.5457199999999998,8.75,0.7070145833333333,41.03,42.1
48.498999999999995,3.5457199999999998,8.75,0.7072770833333333,41.03,42.1
48.498999999999995,3.5457199999999998,8.75,0.7072770833333333,41.03,42.1
48.498999999999995,3.5455400000000004,8.75,0.7072770833333333,41.03,42.1
48.518,3.5455400000000004,8.75,0.7075541666666667,41.03,42.1
48.518,3.5455400000000004,8.75,0.7075541666666667,41.03,42.1
48.518,3.54536,8.75,0.7075541666666667,41.03,42.1
48.536,3.54536,8.75,0.7078166666666666,41.03,42.1
48.536,3.54536,8.75,0.7078166666666666,41.03,42.1
48.536,3.54518,8.75,0.7078166666666666,41.03,42.1
48.553999999999995,3.54518,8.75,0.7080791666666666,41.03,42.1
48.553999999999995,3.54518,8.75,0.7080791666666666,41.03,42.1
48.553999999999995,3.54501,8.75,0.7080791666666666,41.03,42.1
48.571999999999996,3.54501,8.75,0.7083416666666665,41.03,42.1
48.571999999999996,3.54501,8.75,0.7083416666666665,41.03,42.1
48.571999999999996,3.54483,8.75,0.7083416666666665,41.03,42.1
48.591,3.54483,8.75,0.70861875,41.03,42.1
48.591,3.54483,8.75,0.70861875,41.03,42.1
48.591,3.54465,8.75,0.70861875,41.03,42.1
48.608999999999995,3.54465,8.75,0.7088812499999999,41.03,42.1
48.608999999999995,3.54465,8.75,0.7088812499999999,41.03,42.1
48.608999999999995,3.5444699999999996,8.75,0.7088812499999999,41.03,42.1
48.626999999999995,3.5444699999999996,8.75,0.70914375,41.03,42.1
48.626999999999995,3.5444699999999996,8.75,0.70914375,41.03,42.1
48.626999999999995,3.54429,8.75,0.70914375,41.03,42.1
48.645,3.54429,8.75,0.70940625,41.03,42.1
48.645,3.54429,8.75,0.70940625,41.03,42.1
48.645,3.54411,8.75,0.70940625,41.03,42.1
48.663999999999994,3.54411,8.75,0.7096833333333332,41.03,42.1
48.663999999999994,3.54411,8.75,0.7096833333333332,41.03,42.1
48.663999999999994,3.5439300000000005,8.75,0.7096833333333332,41.03,42.1
48.681999999999995,3.5439300000000005,8.75,0.7099458333333333,41.03,42.1
48.681999999999995,3.5439300000000005,8.75,0.7099458333333333,41.03,42.1
48.681999999999995,3.54375,8.75,0.7099458333333333,41.03,42.1
48.7,3.54375,8.75,0.7102083333333333,41.03,42.1
48.7,3.54375,8.75,0.7102083333333333,41.03,42.1
48.7,3.54357,8.75,0.7102083333333333,41.03,42.1
48.718,3.54357,8.75,0.7104708333333334,41.03,42.1
48.718,3.54357,8.75,0.7104708333333334,41.03,42.1
48.718,3.54339,8.75,0.7104708333333334,41.03,42.1
48.736999999999995,3.54339,8.75,0.7107479166666666,41.03,42.1
48.736999999999995,3.54339,8.75,0.7107479166666666,41.03,42.1
48.736999999999995,3.5432099999999997,8.75,0.7107479166666666,41.03,42.1
48.755,3.5432099999999997,8.75,0.7110104166666668,41.03,42.1
48.755,3.5432099999999997,8.75,0.7110104166666668,41.03,42.1
48.755,3.5430300000000003,8.75,0.7110104166666668,41.03,42.1
48.773,3.5430300000000003,8.75,0.7112729166666667,41.03,42.1
48.773,3.5430300000000003,8.75,0.7112729166666667,41.03,42.1
48.773,3.54285,8.75,0.7112729166666667,41.03,42.1
48.791000000000004,3.54285,8.75,0.7115354166666668,41.03,42.1
48.791000000000004,3.54285,8.75,0.7115354166666668,41.03,42.1
48.791000000000004,3.5426699999999998,8.75,0.7115354166666668,41.03,42.1
48.81,3.5426699999999998,8.75,0.7118125000000001,41.03,42.1
48.81,3.5426699999999998,8.75,0.7118125000000001,41.03,42.1
48.81,3.5424900000000004,8.75,0.7118125000000001,41.03,42.1
48.828,3.5424900000000004,8.75,0.712075,41.03,42.1
48.828,3.5424900000000004,8.75,0.712075,41.03,42.1
48.828,3.54231,8.75,0.712075,41.03,42.1
48.846000000000004,3.54231,8.75,0.7123375000000001,41.03,42.1
48.846000000000004,3.54231,8.75,0.7123375000000001,41.03,42.1
48.846000000000004,3.5421300000000002,8.75,0.7123375000000001,41.03,42.1
