Time (min),Cell pot(V),Curr den (A/m^2),Capacity,Energy,Power
0.012,3.76156,35.0,0.0007,32.36,138.53
0.013999999999999999,3.76156,35.0,0.0008166666666666666,32.36,138.53
0.013999999999999999,3.76156,35.0,0.0008166666666666666,32.36,138.53
0.013999999999999999,3.75759,35.0,0.0008166666666666666,32.36,138.53
0.016,3.75759,35.0,0.0009333333333333334,32.36,138.53
0.016,3.75759,35.0,0.0009333333333333334,32.36,138.53
0.016,3.75357,35.0,0.0009333333333333334,32.36,138.53
0.017,3.75357,35.0,0.0009916666666666667,32.36,138.53
0.017,3.75357,35.0,0.0009916666666666667,32.36,138.53
0.017,3.7495,35.0,0.0009916666666666667,32.36,138.53
0.019,3.7495,35.0,0.0011083333333333333,32.36,138.53
0.019,3.7495,35.0,0.0011083333333333333,32.36,138.53
0.019,3.74537,35.0,0.0011083333333333333,32.36,138.53
0.022000000000000002,3.74537,35.0,0.0012833333333333336,32.36,138.53
0.022000000000000002,3.74537,35.0,0.0012833333333333336,32.36,138.53
0.022000000000000002,3.74119,35.0,0.0012833333333333336,32.36,138.53
0.024,3.74119,35.0,0.0014,32.36,138.53
0.024,3.74119,35.0,0.0014,32.36,138.53
0.024,3.73695,35.0,0.0014,32.36,138.53
0.027000000000000003,3.73695,35.0,0.001575,32.36,138.53
0.027000000000000003,3.73695,35.0,0.001575,32.36,138.53
0.027000000000000003,3.73264,35.0,0.001575,32.36,138.53
0.03,3.73264,35.0,0.00175,32.36,138.53
0.03,3.73264,35.0,0.00175,32.36,138.53
0.03,3.7282699999999998,35.0,0.00175,32.36,138.53
0.033,3.7282699999999998,35.0,0.001925,32.36,138.53
0.033,3.7282699999999998,35.0,0.001925,32.36,138.53
0.033,3.72384,35.0,0.001925,32.36,138.53
0.037000000000000005,3.72384,35.0,0.0021583333333333337,32.36,138.53
0.037000000000000005,3.72384,35.0,0.0021583333333333337,32.36,138.53
0.037000000000000005,3.71935,35.0,0.0021583333333333337,32.36,138.53
0.040999999999999995,3.71935,35.0,0.0023916666666666665,32.36,138.53
0.040999999999999995,3.71935,35.0,0.0023916666666666665,32.36,138.53
0.040999999999999995,3.7148,35.0,0.0023916666666666665,32.36,138.53
0.045,3.7148,35.0,0.0026249999999999997,32.36,138.53
0.045,3.7148,35.0,0.0026249999999999997,32.36,138.53
0.045,3.7101900000000003,35.0,0.0026249999999999997,32.36,138.53
0.05,3.7101900000000003,35.0,0.002916666666666667,32.36,138.53
0.05,3.7101900000000003,35.0,0.002916666666666667,32.36,138.53
0.05,3.7055300000000004,35.0,0.002916666666666667,32.36,138.53
0.055,3.7055300000000004,35.0,0.0032083333333333334,32.36,138.53
0.055,3.7055300000000004,35.0,0.0032083333333333334,32.36,138.53
0.055,3.7008099999999997,35.0,0.0032083333333333334,32.36,138.53
0.061,3.7008099999999997,35.0,0.003558333333333333,32.36,138.53
0.061,3.7008099999999997,35.0,0.003558333333333333,32.36,138.53
0.061,3.6960599999999997,35.0,0.003558333333333333,32.36,138.53
0.067,3.6960599999999997,35.0,0.003908333333333334,32.36,138.53
0.067,3.6960599999999997,35.0,0.003908333333333334,32.36,138.53
0.067,3.6912599999999998,35.0,0.003908333333333334,32.36,138.53
0.07400000000000001,3.6912599999999998,35.0,0.0043166666666666674,32.36,138.53
0.07400000000000001,3.6912599999999998,35.0,0.0043166666666666674,32.36,138.53
0.07400000000000001,3.68643,35.0,0.0043166666666666674,32.36,138.53
0.08199999999999999,3.68643,35.0,0.004783333333333333,32.36,138.53
0.08199999999999999,3.68643,35.0,0.004783333333333333,32.36,138.53
0.08199999999999999,3.6815800000000003,35.0,0.004783333333333333,32.36,138.53
0.091,3.6815800000000003,35.0,0.005308333333333333,32.36,138.53
0.091,3.6815800000000003,35.0,0.005308333333333333,32.36,138.53
0.091,3.6767199999999995,35.0,0.005308333333333333,32.36,138.53
0.1,3.6767199999999995,35.0,0.005833333333333334,32.36,138.53
0.1,3.6767199999999995,35.0,0.005833333333333334,32.36,138.53
0.1,3.67185,35.0,0.005833333333333334,32.36,138.53
0.11,3.67185,35.0,0.006416666666666667,32.36,138.53
0.11,3.67185,35.0,0.006416666666666667,32.36,138.53
0.11,3.66699,35.0,0.006416666666666667,32.36,138.53
0.122,3.66699,35.0,0.007116666666666666,32.36,138.53
0.122,3.66699,35.0,0.007116666666666666,32.36,138.53
0.122,3.6621599999999996,35.0,0.007116666666666666,32.36,138.53
0.134,3.6621599999999996,35.0,0.007816666666666668,32.36,138.53
0.134,3.6621599999999996,35.0,0.007816666666666668,32.36,138.53
0.134,3.65737,35.0,0.007816666666666668,32.36,138.53
0.14800000000000002,3.65737,35.0,0.008633333333333335,32.36,138.53
0.14800000000000002,3.65737,35.0,0.008633333333333335,32.36,138.53
0.14800000000000002,3.65265,35.0,0.008633333333333335,32.36,138.53
0.163,3.65265,35.0,0.009508333333333334,32.36,138.53
0.163,3.65265,35.0,0.009508333333333334,32.36,138.53
0.163,3.648,35.0,0.009508333333333334,32.36,138.53
0.18,3.648,35.0,0.010499999999999999,32.36,138.53
0.18,3.648,35.0,0.010499999999999999,32.36,138.53
0.18,3.6434699999999998,35.0,0.010499999999999999,32.36,138.53
0.198,3.6434699999999998,35.0,0.011550000000000001,32.36,138.53
0.198,3.6434699999999998,35.0,0.011550000000000001,32.36,138.53
0.198,3.6394599999999997,35.0,0.011550000000000001,32.36,138.53
0.21600000000000003,3.6394599999999997,35.0,0.0126,32.36,138.53
0.21600000000000003,3.6394599999999997,35.0,0.0126,32.36,138.53
0.21600000000000003,3.6359,35.0,0.0126,32.36,138.53
0.23399999999999999,3.6359,35.0,0.013649999999999999,32.36,138.53
0.23399999999999999,3.6359,35.0,0.013649999999999999,32.36,138.53
0.23399999999999999,3.63274,35.0,0.013649999999999999,32.36,138.53
0.253,3.63274,35.0,0.014758333333333333,32.36,138.53
0.253,3.63274,35.0,0.014758333333333333,32.36,138.53
0.253,3.62994,35.0,0.014758333333333333,32.36,138.53
0.271,3.62994,35.0,0.015808333333333334,32.36,138.53
0.271,3.62994,35.0,0.015808333333333334,32.36,138.53
0.271,3.62745,35.0,0.015808333333333334,32.36,138.53
0.289,3.62745,35.0,0.01685833333333333,32.36,138.53
0.289,3.62745,35.0,0.01685833333333333,32.36,138.53
0.289,3.6252,35.0,0.01685833333333333,32.36,138.53
0.307,3.6252,35.0,0.01790833333333333,32.36,138.53
0.307,3.6252,35.0,0.01790833333333333,32.36,138.53
0.307,3.6231400000000002,35.0,0.01790833333333333,32.36,138.53
0.326,3.6231400000000002,35.0,0.019016666666666668,32.36,138.53
0.326,3.6231400000000002,35.0,0.019016666666666668,32.36,138.53
0.326,3.6212,35.0,0.019016666666666668,32.36,138.53
0.344,3.6212,35.0,0.020066666666666667,32.36,138.53
0.344,3.6212,35.0,0.020066666666666667,32.36,138.53
0.344,3.61936,35.0,0.020066666666666667,32.36,138.53
0.36200000000000004,3.61936,35.0,0.02111666666666667,32.36,138.53
0.36200000000000004,3.61936,35.0,0.02111666666666667,32.36,138.53
0.36200000000000004,3.6175900000000003,35.0,0.02111666666666667,32.36,138.53
0.38,3.6175900000000003,35.0,0.022166666666666668,32.36,138.53
0.38,3.6175900000000003,35.0,0.022166666666666668,32.36,138.53
0.38,3.6158900000000003,35.0,0.022166666666666668,32.36,138.53
0.39899999999999997,3.6158900000000003,35.0,0.023274999999999997,32.36,138.53
0.39899999999999997,3.6158900000000003,35.0,0.023274999999999997,32.36,138.53
0.39899999999999997,3.6142300000000005,35.0,0.023274999999999997,32.36,138.53
0.41700000000000004,3.6142300000000005,35.0,0.024325,32.36,138.53
0.41700000000000004,3.6142300000000005,35.0,0.024325,32.36,138.53
0.41700000000000004,3.6126300000000002,35.0,0.024325,32.36,138.53
0.435,3.6126300000000002,35.0,0.025374999999999998,32.36,138.53
0.435,3.6126300000000002,35.0,0.025374999999999998,32.36,138.53
0.435,3.61107,35.0,0.025374999999999998,32.36,138.53
0.45299999999999996,3.61107,35.0,0.026424999999999997,32.36,138.53
0.45299999999999996,3.61107,35.0,0.026424999999999997,32.36,138.53
0.45299999999999996,3.60955,35.0,0.026424999999999997,32.36,138.53
0.47200000000000003,3.60955,35.0,0.027533333333333333,32.36,138.53
0.47200000000000003,3.60955,35.0,0.027533333333333333,32.36,138.53
0.47200000000000003,3.6080699999999997,35.0,0.027533333333333333,32.36,138.53
0.49,3.6080699999999997,35.0,0.028583333333333332,32.36,138.53
0.49,3.6080699999999997,35.0,0.028583333333333332,32.36,138.53
0.49,3.6066199999999995,35.0,0.028583333333333332,32.36,138.53
0.508,3.6066199999999995,35.0,0.029633333333333334,32.36,138.53
0.508,3.6066199999999995,35.0,0.029633333333333334,32.36,138.53
0.508,3.60521,35.0,0.029633333333333334,32.36,138.53
0.526,3.60521,35.0,0.030683333333333333,32.36,138.53
0.526,3.60521,35.0,0.030683333333333333,32.36,138.53
0.526,3.60382,35.0,0.030683333333333333,32.36,138.53
0.545,3.60382,35.0,0.03179166666666667,32.36,138.53
0.545,3.60382,35.0,0.03179166666666667,32.36,138.53
0.545,3.6024599999999998,35.0,0.03179166666666667,32.36,138.53
0.563,3.6024599999999998,35.0,0.032841666666666665,32.36,138.53
0.563,3.6024599999999998,35.0,0.032841666666666665,32.36,138.53
0.563,3.6011300000000004,35.0,0.032841666666666665,32.36,138.53
0.581,3.6011300000000004,35.0,0.03389166666666666,32.36,138.53
0.581,3.6011300000000004,35.0,0.03389166666666666,32.36,138.53
0.581,3.59982,35.0,0.03389166666666666,32.36,138.53
0.599,3.59982,35.0,0.03494166666666667,32.36,138.53
0.599,3.59982,35.0,0.03494166666666667,32.36,138.53
0.599,3.5985300000000002,35.0,0.03494166666666667,32.36,138.53
0.618,3.5985300000000002,35.0,0.03605,32.36,138.53
0.618,3.5985300000000002,35.0,0.03605,32.36,138.53
0.618,3.5972699999999995,35.0,0.03605,32.36,138.53
0.636,3.5972699999999995,35.0,0.0371,32.36,138.53
0.636,3.5972699999999995,35.0,0.0371,32.36,138.53
0.636,3.5960199999999998,35.0,0.0371,32.36,138.53
0.654,3.5960199999999998,35.0,0.03815,32.36,138.53
0.654,3.5960199999999998,35.0,0.03815,32.36,138.53
0.654,3.5948,35.0,0.03815,32.36,138.53
0.672,3.5948,35.0,0.039200000000000006,32.36,138.53
0.672,3.5948,35.0,0.039200000000000006,32.36,138.53
0.672,3.5935900000000003,35.0,0.039200000000000006,32.36,138.53
0.691,3.5935900000000003,35.0,0.04030833333333333,32.36,138.53
0.691,3.5935900000000003,35.0,0.04030833333333333,32.36,138.53
0.691,3.5924099999999997,35.0,0.04030833333333333,32.36,138.53
0.7090000000000001,3.5924099999999997,35.0,0.04135833333333334,32.36,138.53
0.7090000000000001,3.5924099999999997,35.0,0.04135833333333334,32.36,138.53
0.7090000000000001,3.5912300000000004,35.0,0.04135833333333334,32.36,138.53
0.727,3.5912300000000004,35.0,0.04240833333333333,32.36,138.53
0.727,3.5912300000000004,35.0,0.04240833333333333,32.36,138.53
0.727,3.5900800000000004,35.0,0.04240833333333333,32.36,138.53
0.745,3.5900800000000004,35.0,0.043458333333333335,32.36,138.53
0.745,3.5900800000000004,35.0,0.043458333333333335,32.36,138.53
0.745,3.58894,35.0,0.043458333333333335,32.36,138.53
0.764,3.58894,35.0,0.04456666666666667,32.36,138.53
0.764,3.58894,35.0,0.04456666666666667,32.36,138.53
0.764,3.5878099999999997,35.0,0.04456666666666667,32.36,138.53
0.782,3.5878099999999997,35.0,0.045616666666666666,32.36,138.53
0.782,3.5878099999999997,35.0,0.045616666666666666,32.36,138.53
0.782,3.5867,35.0,0.045616666666666666,32.36,138.53
0.8,3.5867,35.0,0.04666666666666667,32.36,138.53
0.8,3.5867,35.0,0.04666666666666667,32.36,138.53
0.8,3.5856,35.0,0.04666666666666667,32.36,138.53
0.818,3.5856,35.0,0.047716666666666664,32.36,138.53
0.818,3.5856,35.0,0.047716666666666664,32.36,138.53
0.818,3.58452,35.0,0.047716666666666664,32.36,138.53
0.8370000000000001,3.58452,35.0,0.048825,32.36,138.53
0.8370000000000001,3.58452,35.0,0.048825,32.36,138.53
0.8370000000000001,3.58344,35.0,0.048825,32.36,138.53
0.855,3.58344,35.0,0.049875,32.36,138.53
0.855,3.58344,35.0,0.049875,32.36,138.53
0.855,3.58238,35.0,0.049875,32.36,138.53
0.873,3.58238,35.0,0.050925,32.36,138.53
0.873,3.58238,35.0,0.050925,32.36,138.53
0.873,3.5813300000000003,35.0,0.050925,32.36,138.53
0.8909999999999999,3.5813300000000003,35.0,0.05197499999999999,32.36,138.53
0.8909999999999999,3.5813300000000003,35.0,0.05197499999999999,32.36,138.53
0.8909999999999999,3.58029,35.0,0.05197499999999999,32.36,138.53
0.91,3.58029,35.0,0.05308333333333334,32.36,138.53
0.91,3.58029,35.0,0.05308333333333334,32.36,138.53
0.91,3.5792599999999997,35.0,0.05308333333333334,32.36,138.53
0.9279999999999999,3.5792599999999997,35.0,0.054133333333333325,32.36,138.53
0.9279999999999999,3.5792599999999997,35.0,0.054133333333333325,32.36,138.53
0.9279999999999999,3.57824,35.0,0.054133333333333325,32.36,138.53
0.946,3.57824,35.0,0.055183333333333334,32.36,138.53
0.946,3.57824,35.0,0.055183333333333334,32.36,138.53
0.946,3.57723,35.0,0.055183333333333334,32.36,138.53
0.9640000000000001,3.57723,35.0,0.05623333333333334,32.36,138.53
0.9640000000000001,3.57723,35.0,0.05623333333333334,32.36,138.53
0.9640000000000001,3.5762300000000002,35.0,0.05623333333333334,32.36,138.53
0.983,3.5762300000000002,35.0,0.057341666666666666,32.36,138.53
0.983,3.5762300000000002,35.0,0.057341666666666666,32.36,138.53
0.983,3.57524,35.0,0.057341666666666666,32.36,138.53
1.001,3.57524,35.0,0.05839166666666666,32.36,138.53
1.001,3.57524,35.0,0.05839166666666666,32.36,138.53
1.001,3.5742599999999998,35.0,0.05839166666666666,32.36,138.53
1.0190000000000001,3.5742599999999998,35.0,0.05944166666666668,32.36,138.53
1.0190000000000001,3.5742599999999998,35.0,0.05944166666666668,32.36,138.53
1.0190000000000001,3.5732800000000005,35.0,0.05944166666666668,32.36,138.53
1.038,3.5732800000000005,35.0,0.06055,32.36,138.53
1.038,3.5732800000000005,35.0,0.06055,32.36,138.53
1.038,3.5723199999999995,35.0,0.06055,32.36,138.53
1.056,3.5723199999999995,35.0,0.0616,32.36,138.53
1.056,3.5723199999999995,35.0,0.0616,32.36,138.53
1.056,3.57136,35.0,0.0616,32.36,138.53
1.074,3.57136,35.0,0.06265000000000001,32.36,138.53
1.074,3.57136,35.0,0.06265000000000001,32.36,138.53
1.074,3.57041,35.0,0.06265000000000001,32.36,138.53
1.092,3.57041,35.0,0.0637,32.36,138.53
1.092,3.57041,35.0,0.0637,32.36,138.53
1.092,3.56947,35.0,0.0637,32.36,138.53
1.111,3.56947,35.0,0.06480833333333333,32.36,138.53
1.111,3.56947,35.0,0.06480833333333333,32.36,138.53
1.111,3.5685300000000004,35.0,0.06480833333333333,32.36,138.53
1.129,3.5685300000000004,35.0,0.06585833333333334,32.36,138.53
1.129,3.5685300000000004,35.0,0.06585833333333334,32.36,138.53
1.129,3.5676,35.0,0.06585833333333334,32.36,138.53
1.147,3.5676,35.0,0.06690833333333333,32.36,138.53
1.147,3.5676,35.0,0.06690833333333333,32.36,138.53
1.147,3.5666800000000003,35.0,0.06690833333333333,32.36,138.53
1.165,3.5666800000000003,35.0,0.06795833333333333,32.36,138.53
1.165,3.5666800000000003,35.0,0.06795833333333333,32.36,138.53
1.165,3.56576,35.0,0.06795833333333333,32.36,138.53
1.1840000000000002,3.56576,35.0,0.06906666666666668,32.36,138.53
1.1840000000000002,3.56576,35.0,0.06906666666666668,32.36,138.53
1.1840000000000002,3.56485,35.0,0.06906666666666668,32.36,138.53
1.202,3.56485,35.0,0.07011666666666666,32.36,138.53
1.202,3.56485,35.0,0.07011666666666666,32.36,138.53
1.202,3.56395,35.0,0.07011666666666666,32.36,138.53
1.22,3.56395,35.0,0.07116666666666666,32.36,138.53
1.22,3.56395,35.0,0.07116666666666666,32.36,138.53
1.22,3.56305,35.0,0.07116666666666666,32.36,138.53
1.238,3.56305,35.0,0.07221666666666667,32.36,138.53
1.238,3.56305,35.0,0.07221666666666667,32.36,138.53
1.238,3.56216,35.0,0.07221666666666667,32.36,138.53
1.2570000000000001,3.56216,35.0,0.073325,32.36,138.53
1.2570000000000001,3.56216,35.0,0.073325,32.36,138.53
1.2570000000000001,3.5612699999999995,35.0,0.073325,32.36,138.53
1.275,3.5612699999999995,35.0,0.074375,32.36,138.53
1.275,3.5612699999999995,35.0,0.074375,32.36,138.53
1.275,3.56039,35.0,0.074375,32.36,138.53
1.2930000000000001,3.56039,35.0,0.075425,32.36,138.53
1.2930000000000001,3.56039,35.0,0.075425,32.36,138.53
1.2930000000000001,3.55951,35.0,0.075425,32.36,138.53
1.311,3.55951,35.0,0.076475,32.36,138.53
1.311,3.55951,35.0,0.076475,32.36,138.53
1.311,3.55864,35.0,0.076475,32.36,138.53
1.33,3.55864,35.0,0.07758333333333334,32.36,138.53
1.33,3.55864,35.0,0.07758333333333334,32.36,138.53
1.33,3.55778,35.0,0.07758333333333334,32.36,138.53
1.348,3.55778,35.0,0.07863333333333333,32.36,138.53
1.348,3.55778,35.0,0.07863333333333333,32.36,138.53
1.348,3.55692,35.0,0.07863333333333333,32.36,138.53
1.3659999999999999,3.55692,35.0,0.07968333333333333,32.36,138.53
1.3659999999999999,3.55692,35.0,0.07968333333333333,32.36,138.53
1.3659999999999999,3.55606,35.0,0.07968333333333333,32.36,138.53
1.3840000000000001,3.55606,35.0,0.08073333333333334,32.36,138.53
1.3840000000000001,3.55606,35.0,0.08073333333333334,32.36,138.53
1.3840000000000001,3.5552099999999998,35.0,0.08073333333333334,32.36,138.53
1.403,3.5552099999999998,35.0,0.08184166666666667,32.36,138.53
1.403,3.5552099999999998,35.0,0.08184166666666667,32.36,138.53
1.403,3.55436,35.0,0.08184166666666667,32.36,138.53
1.421,3.55436,35.0,0.08289166666666667,32.36,138.53
1.421,3.55436,35.0,0.08289166666666667,32.36,138.53
1.421,3.55352,35.0,0.08289166666666667,32.36,138.53
1.439,3.55352,35.0,0.08394166666666666,32.36,138.53
1.439,3.55352,35.0,0.08394166666666666,32.36,138.53
1.439,3.5526800000000005,35.0,0.08394166666666666,32.36,138.53
1.4569999999999999,3.5526800000000005,35.0,0.08499166666666666,32.36,138.53
1.4569999999999999,3.5526800000000005,35.0,0.08499166666666666,32.36,138.53
1.4569999999999999,3.5518400000000003,35.0,0.08499166666666666,32.36,138.53
1.476,3.5518400000000003,35.0,0.0861,32.36,138.53
1.476,3.5518400000000003,35.0,0.0861,32.36,138.53
1.476,3.5510099999999998,35.0,0.0861,32.36,138.53
1.494,3.5510099999999998,35.0,0.08715,32.36,138.53
1.494,3.5510099999999998,35.0,0.08715,32.36,138.53
1.494,3.55019,35.0,0.08715,32.36,138.53
1.5119999999999998,3.55019,35.0,0.08819999999999999,32.36,138.53
1.5119999999999998,3.55019,35.0,0.08819999999999999,32.36,138.53
1.5119999999999998,3.54936,35.0,0.08819999999999999,32.36,138.53
1.53,3.54936,35.0,0.08925000000000001,32.36,138.53
1.53,3.54936,35.0,0.08925000000000001,32.36,138.53
1.53,3.54855,35.0,0.08925000000000001,32.36,138.53
1.5490000000000002,3.54855,35.0,0.09035833333333333,32.36,138.53
1.5490000000000002,3.54855,35.0,0.09035833333333333,32.36,138.53
1.5490000000000002,3.5477300000000005,35.0,0.09035833333333333,32.36,138.53
1.567,3.5477300000000005,35.0,0.09140833333333333,32.36,138.53
1.567,3.5477300000000005,35.0,0.09140833333333333,32.36,138.53
1.567,3.5469199999999996,35.0,0.09140833333333333,32.36,138.53
1.585,3.5469199999999996,35.0,0.09245833333333334,32.36,138.53
1.585,3.5469199999999996,35.0,0.09245833333333334,32.36,138.53
1.585,3.5461099999999997,35.0,0.09245833333333334,32.36,138.53
1.6030000000000002,3.5461099999999997,35.0,0.09350833333333335,32.36,138.53
1.6030000000000002,3.5461099999999997,35.0,0.09350833333333335,32.36,138.53
1.6030000000000002,3.5453,35.0,0.09350833333333335,32.36,138.53
1.6219999999999999,3.5453,35.0,0.09461666666666665,32.36,138.53
1.6219999999999999,3.5453,35.0,0.09461666666666665,32.36,138.53
1.6219999999999999,3.5445,35.0,0.09461666666666665,32.36,138.53
1.64,3.5445,35.0,0.09566666666666666,32.36,138.53
1.64,3.5445,35.0,0.09566666666666666,32.36,138.53
1.64,3.5437,35.0,0.09566666666666666,32.36,138.53
1.6580000000000001,3.5437,35.0,0.09671666666666669,32.36,138.53
1.6580000000000001,3.5437,35.0,0.09671666666666669,32.36,138.53
1.6580000000000001,3.54291,35.0,0.09671666666666669,32.36,138.53
1.676,3.54291,35.0,0.09776666666666665,32.36,138.53
1.676,3.54291,35.0,0.09776666666666665,32.36,138.53
1.676,3.5421199999999997,35.0,0.09776666666666665,32.36,138.53
1.695,3.5421199999999997,35.0,0.098875,32.36,138.53
1.695,3.5421199999999997,35.0,0.098875,32.36,138.53
1.695,3.5413300000000003,35.0,0.098875,32.36,138.53
1.713,3.5413300000000003,35.0,0.09992500000000001,32.36,138.53
1.713,3.5413300000000003,35.0,0.09992500000000001,32.36,138.53
1.713,3.54054,35.0,0.09992500000000001,32.36,138.53
1.7309999999999999,3.54054,35.0,0.100975,32.36,138.53
1.7309999999999999,3.54054,35.0,0.100975,32.36,138.53
1.7309999999999999,3.53976,35.0,0.100975,32.36,138.53
1.749,3.53976,35.0,0.102025,32.36,138.53
1.749,3.53976,35.0,0.102025,32.36,138.53
1.749,3.5389800000000005,35.0,0.102025,32.36,138.53
1.768,3.5389800000000005,35.0,0.10313333333333334,32.36,138.53
1.768,3.5389800000000005,35.0,0.10313333333333334,32.36,138.53
1.768,3.5382,35.0,0.10313333333333334,32.36,138.53
1.786,3.5382,35.0,0.10418333333333334,32.36,138.53
1.786,3.5382,35.0,0.10418333333333334,32.36,138.53
1.786,3.53743,35.0,0.10418333333333334,32.36,138.53
1.804,3.53743,35.0,0.10523333333333333,32.36,138.53
1.804,3.53743,35.0,0.10523333333333333,32.36,138.53
1.804,3.53665,35.0,0.10523333333333333,32.36,138.53
1.8219999999999998,3.53665,35.0,0.10628333333333333,32.36,138.53
1.8219999999999998,3.53665,35.0,0.10628333333333333,32.36,138.53
1.8219999999999998,3.53588,35.0,0.10628333333333333,32.36,138.53
1.841,3.53588,35.0,0.10739166666666668,32.36,138.53
1.841,3.53588,35.0,0.10739166666666668,32.36,138.53
1.841,3.5351199999999996,35.0,0.10739166666666668,32.36,138.53
1.859,3.5351199999999996,35.0,0.10844166666666666,32.36,138.53
1.859,3.5351199999999996,35.0,0.10844166666666666,32.36,138.53
1.859,3.53435,35.0,0.10844166666666666,32.36,138.53
1.8769999999999998,3.53435,35.0,0.10949166666666665,32.36,138.53
1.8769999999999998,3.53435,35.0,0.10949166666666665,32.36,138.53
1.8769999999999998,3.5335900000000002,35.0,0.10949166666666665,32.36,138.53
1.895,3.5335900000000002,35.0,0.11054166666666668,32.36,138.53
1.895,3.5335900000000002,35.0,0.11054166666666668,32.36,138.53
1.895,3.53283,35.0,0.11054166666666668,32.36,138.53
1.9140000000000001,3.53283,35.0,0.11165000000000001,32.36,138.53
1.9140000000000001,3.53283,35.0,0.11165000000000001,32.36,138.53
1.9140000000000001,3.5320699999999996,35.0,0.11165000000000001,32.36,138.53
1.932,3.5320699999999996,35.0,0.11270000000000001,32.36,138.53
1.932,3.5320699999999996,35.0,0.11270000000000001,32.36,138.53
1.932,3.5313199999999996,35.0,0.11270000000000001,32.36,138.53
1.95,3.5313199999999996,35.0,0.11375,32.36,138.53
1.95,3.5313199999999996,35.0,0.11375,32.36,138.53
1.95,3.5305699999999995,35.0,0.11375,32.36,138.53
1.9680000000000002,3.5305699999999995,35.0,0.11480000000000001,32.36,138.53
1.9680000000000002,3.5305699999999995,35.0,0.11480000000000001,32.36,138.53
1.9680000000000002,3.5298199999999995,35.0,0.11480000000000001,32.36,138.53
1.9869999999999999,3.5298199999999995,35.0,0.11590833333333334,32.36,138.53
1.9869999999999999,3.5298199999999995,35.0,0.11590833333333334,32.36,138.53
