Time (min),Cell pot(V),Curr den (A/m^2),Capacity,Energy,Power
0.022000000000000002,3.9907,17.5,0.0006416666666666668,38.02,79.11
0.022000000000000002,3.9907,17.5,0.0006416666666666668,38.02,79.11
0.022000000000000002,3.9881800000000003,17.5,0.0006416666666666668,38.02,79.11
0.024,3.9881800000000003,17.5,0.0007,38.02,79.11
0.024,3.9881800000000003,17.5,0.0007,38.02,79.11
0.024,3.9856,17.5,0.0007,38.02,79.11
0.027000000000000003,3.9856,17.5,0.0007875,38.02,79.11
0.027000000000000003,3.9856,17.5,0.0007875,38.02,79.11
0.027000000000000003,3.98294,17.5,0.0007875,38.02,79.11
0.03,3.98294,17.5,0.000875,38.02,79.11
0.03,3.98294,17.5,0.000875,38.02,79.11
0.03,3.98021,17.5,0.000875,38.02,79.11
0.033,3.98021,17.5,0.0009625,38.02,79.11
0.033,3.98021,17.5,0.0009625,38.02,79.11
0.033,3.9774,17.5,0.0009625,38.02,79.11
0.037000000000000005,3.9774,17.5,0.0010791666666666669,38.02,79.11
0.037000000000000005,3.9774,17.5,0.0010791666666666669,38.02,79.11
0.037000000000000005,3.9745199999999996,17.5,0.0010791666666666669,38.02,79.11
0.040999999999999995,3.9745199999999996,17.5,0.0011958333333333333,38.02,79.11
0.040999999999999995,3.9745199999999996,17.5,0.0011958333333333333,38.02,79.11
0.040999999999999995,3.97155,17.5,0.0011958333333333333,38.02,79.11
0.045,3.97155,17.5,0.0013124999999999999,38.02,79.11
0.045,3.97155,17.5,0.0013124999999999999,38.02,79.11
0.045,3.96849,17.5,0.0013124999999999999,38.02,79.11
0.05,3.96849,17.5,0.0014583333333333334,38.02,79.11
0.05,3.96849,17.5,0.0014583333333333334,38.02,79.11
0.05,3.96535,17.5,0.0014583333333333334,38.02,79.11
0.055,3.96535,17.5,0.0016041666666666667,38.02,79.11
0.055,3.96535,17.5,0.0016041666666666667,38.02,79.11
0.055,3.9621199999999996,17.5,0.0016041666666666667,38.02,79.11
0.061,3.9621199999999996,17.5,0.0017791666666666665,38.02,79.11
0.061,3.9621199999999996,17.5,0.0017791666666666665,38.02,79.11
0.061,3.95879,17.5,0.0017791666666666665,38.02,79.11
0.067,3.95879,17.5,0.001954166666666667,38.02,79.11
0.067,3.95879,17.5,0.001954166666666667,38.02,79.11
0.067,3.9553800000000003,17.5,0.001954166666666667,38.02,79.11
0.07400000000000001,3.9553800000000003,17.5,0.0021583333333333337,38.02,79.11
0.07400000000000001,3.9553800000000003,17.5,0.0021583333333333337,38.02,79.11
0.07400000000000001,3.95186,17.5,0.0021583333333333337,38.02,79.11
0.08199999999999999,3.95186,17.5,0.0023916666666666665,38.02,79.11
0.08199999999999999,3.95186,17.5,0.0023916666666666665,38.02,79.11
0.08199999999999999,3.94825,17.5,0.0023916666666666665,38.02,79.11
0.091,3.94825,17.5,0.0026541666666666667,38.02,79.11
0.091,3.94825,17.5,0.0026541666666666667,38.02,79.11
0.091,3.94454,17.5,0.0026541666666666667,38.02,79.11
0.1,3.94454,17.5,0.002916666666666667,38.02,79.11
0.1,3.94454,17.5,0.002916666666666667,38.02,79.11
0.1,3.9407300000000003,17.5,0.002916666666666667,38.02,79.11
0.11,3.9407300000000003,17.5,0.0032083333333333334,38.02,79.11
0.11,3.9407300000000003,17.5,0.0032083333333333334,38.02,79.11
0.11,3.9368199999999995,17.5,0.0032083333333333334,38.02,79.11
0.122,3.9368199999999995,17.5,0.003558333333333333,38.02,79.11
0.122,3.9368199999999995,17.5,0.003558333333333333,38.02,79.11
0.122,3.93281,17.5,0.003558333333333333,38.02,79.11
0.134,3.93281,17.5,0.003908333333333334,38.02,79.11
0.134,3.93281,17.5,0.003908333333333334,38.02,79.11
0.134,3.9287,17.5,0.003908333333333334,38.02,79.11
0.14800000000000002,3.9287,17.5,0.0043166666666666674,38.02,79.11
0.14800000000000002,3.9287,17.5,0.0043166666666666674,38.02,79.11
0.14800000000000002,3.9245,17.5,0.0043166666666666674,38.02,79.11
0.163,3.9245,17.5,0.004754166666666667,38.02,79.11
0.163,3.9245,17.5,0.004754166666666667,38.02,79.11
0.163,3.92021,17.5,0.004754166666666667,38.02,79.11
0.18,3.92021,17.5,0.0052499999999999995,38.02,79.11
0.18,3.92021,17.5,0.0052499999999999995,38.02,79.11
0.18,3.9158199999999996,17.5,0.0052499999999999995,38.02,79.11
0.198,3.9158199999999996,17.5,0.005775000000000001,38.02,79.11
0.198,3.9158199999999996,17.5,0.005775000000000001,38.02,79.11
0.198,3.9117300000000004,17.5,0.005775000000000001,38.02,79.11
0.21600000000000003,3.9117300000000004,17.5,0.0063,38.02,79.11
0.21600000000000003,3.9117300000000004,17.5,0.0063,38.02,79.11
0.21600000000000003,3.9079099999999998,17.5,0.0063,38.02,79.11
0.23399999999999999,3.9079099999999998,17.5,0.0068249999999999995,38.02,79.11
0.23399999999999999,3.9079099999999998,17.5,0.0068249999999999995,38.02,79.11
0.23399999999999999,3.90432,17.5,0.0068249999999999995,38.02,79.11
0.253,3.90432,17.5,0.007379166666666667,38.02,79.11
0.253,3.90432,17.5,0.007379166666666667,38.02,79.11
0.253,3.9009400000000003,17.5,0.007379166666666667,38.02,79.11
0.271,3.9009400000000003,17.5,0.007904166666666667,38.02,79.11
0.271,3.9009400000000003,17.5,0.007904166666666667,38.02,79.11
0.271,3.89774,17.5,0.007904166666666667,38.02,79.11
0.289,3.89774,17.5,0.008429166666666665,38.02,79.11
0.289,3.89774,17.5,0.008429166666666665,38.02,79.11
0.289,3.89471,17.5,0.008429166666666665,38.02,79.11
0.307,3.89471,17.5,0.008954166666666666,38.02,79.11
0.307,3.89471,17.5,0.008954166666666666,38.02,79.11
0.307,3.89183,17.5,0.008954166666666666,38.02,79.11
0.326,3.89183,17.5,0.009508333333333334,38.02,79.11
0.326,3.89183,17.5,0.009508333333333334,38.02,79.11
0.326,3.88909,17.5,0.009508333333333334,38.02,79.11
0.344,3.88909,17.5,0.010033333333333333,38.02,79.11
0.344,3.88909,17.5,0.010033333333333333,38.02,79.11
0.344,3.8864699999999996,17.5,0.010033333333333333,38.02,79.11
0.36200000000000004,3.8864699999999996,17.5,0.010558333333333334,38.02,79.11
0.36200000000000004,3.8864699999999996,17.5,0.010558333333333334,38.02,79.11
0.36200000000000004,3.8839699999999997,17.5,0.010558333333333334,38.02,79.11
0.38,3.8839699999999997,17.5,0.011083333333333334,38.02,79.11
0.38,3.8839699999999997,17.5,0.011083333333333334,38.02,79.11
0.38,3.8815699999999995,17.5,0.011083333333333334,38.02,79.11
0.39899999999999997,3.8815699999999995,17.5,0.011637499999999999,38.02,79.11
0.39899999999999997,3.8815699999999995,17.5,0.011637499999999999,38.02,79.11
0.39899999999999997,3.8792800000000005,17.5,0.011637499999999999,38.02,79.11
0.41700000000000004,3.8792800000000005,17.5,0.0121625,38.02,79.11
0.41700000000000004,3.8792800000000005,17.5,0.0121625,38.02,79.11
0.41700000000000004,3.87707,17.5,0.0121625,38.02,79.11
0.435,3.87707,17.5,0.012687499999999999,38.02,79.11
0.435,3.87707,17.5,0.012687499999999999,38.02,79.11
0.435,3.87495,17.5,0.012687499999999999,38.02,79.11
0.45299999999999996,3.87495,17.5,0.013212499999999999,38.02,79.11
0.45299999999999996,3.87495,17.5,0.013212499999999999,38.02,79.11
0.45299999999999996,3.87291,17.5,0.013212499999999999,38.02,79.11
0.47200000000000003,3.87291,17.5,0.013766666666666667,38.02,79.11
0.47200000000000003,3.87291,17.5,0.013766666666666667,38.02,79.11
0.47200000000000003,3.87095,17.5,0.013766666666666667,38.02,79.11
0.49,3.87095,17.5,0.014291666666666666,38.02,79.11
0.49,3.87095,17.5,0.014291666666666666,38.02,79.11
0.49,3.8690599999999997,17.5,0.014291666666666666,38.02,79.11
0.508,3.8690599999999997,17.5,0.014816666666666667,38.02,79.11
0.508,3.8690599999999997,17.5,0.014816666666666667,38.02,79.11
0.508,3.86723,17.5,0.014816666666666667,38.02,79.11
0.526,3.86723,17.5,0.015341666666666667,38.02,79.11
0.526,3.86723,17.5,0.015341666666666667,38.02,79.11
0.526,3.8654699999999997,17.5,0.015341666666666667,38.02,79.11
0.545,3.8654699999999997,17.5,0.015895833333333335,38.02,79.11
0.545,3.8654699999999997,17.5,0.015895833333333335,38.02,79.11
0.545,3.8637599999999996,17.5,0.015895833333333335,38.02,79.11
0.563,3.8637599999999996,17.5,0.016420833333333332,38.02,79.11
0.563,3.8637599999999996,17.5,0.016420833333333332,38.02,79.11
0.563,3.8621199999999996,17.5,0.016420833333333332,38.02,79.11
0.581,3.8621199999999996,17.5,0.01694583333333333,38.02,79.11
0.581,3.8621199999999996,17.5,0.01694583333333333,38.02,79.11
0.581,3.8605199999999997,17.5,0.01694583333333333,38.02,79.11
0.599,3.8605199999999997,17.5,0.017470833333333335,38.02,79.11
0.599,3.8605199999999997,17.5,0.017470833333333335,38.02,79.11
0.599,3.8589800000000003,17.5,0.017470833333333335,38.02,79.11
0.618,3.8589800000000003,17.5,0.018025,38.02,79.11
0.618,3.8589800000000003,17.5,0.018025,38.02,79.11
0.618,3.8574800000000002,17.5,0.018025,38.02,79.11
0.636,3.8574800000000002,17.5,0.01855,38.02,79.11
0.636,3.8574800000000002,17.5,0.01855,38.02,79.11
0.636,3.8560300000000005,17.5,0.01855,38.02,79.11
0.654,3.8560300000000005,17.5,0.019075,38.02,79.11
0.654,3.8560300000000005,17.5,0.019075,38.02,79.11
0.654,3.8546199999999997,17.5,0.019075,38.02,79.11
0.672,3.8546199999999997,17.5,0.019600000000000003,38.02,79.11
0.672,3.8546199999999997,17.5,0.019600000000000003,38.02,79.11
0.672,3.85325,17.5,0.019600000000000003,38.02,79.11
0.691,3.85325,17.5,0.020154166666666664,38.02,79.11
0.691,3.85325,17.5,0.020154166666666664,38.02,79.11
0.691,3.8519300000000003,17.5,0.020154166666666664,38.02,79.11
0.7090000000000001,3.8519300000000003,17.5,0.02067916666666667,38.02,79.11
0.7090000000000001,3.8519300000000003,17.5,0.02067916666666667,38.02,79.11
0.7090000000000001,3.8506400000000003,17.5,0.02067916666666667,38.02,79.11
0.727,3.8506400000000003,17.5,0.021204166666666666,38.02,79.11
0.727,3.8506400000000003,17.5,0.021204166666666666,38.02,79.11
0.727,3.84939,17.5,0.021204166666666666,38.02,79.11
0.745,3.84939,17.5,0.021729166666666667,38.02,79.11
0.745,3.84939,17.5,0.021729166666666667,38.02,79.11
0.745,3.8481699999999996,17.5,0.021729166666666667,38.02,79.11
0.764,3.8481699999999996,17.5,0.022283333333333336,38.02,79.11
0.764,3.8481699999999996,17.5,0.022283333333333336,38.02,79.11
0.764,3.8469900000000004,17.5,0.022283333333333336,38.02,79.11
0.782,3.8469900000000004,17.5,0.022808333333333333,38.02,79.11
0.782,3.8469900000000004,17.5,0.022808333333333333,38.02,79.11
0.782,3.84584,17.5,0.022808333333333333,38.02,79.11
0.8,3.84584,17.5,0.023333333333333334,38.02,79.11
0.8,3.84584,17.5,0.023333333333333334,38.02,79.11
0.8,3.8447199999999997,17.5,0.023333333333333334,38.02,79.11
0.818,3.8447199999999997,17.5,0.023858333333333332,38.02,79.11
0.818,3.8447199999999997,17.5,0.023858333333333332,38.02,79.11
0.818,3.84363,17.5,0.023858333333333332,38.02,79.11
0.8370000000000001,3.84363,17.5,0.0244125,38.02,79.11
0.8370000000000001,3.84363,17.5,0.0244125,38.02,79.11
0.8370000000000001,3.84257,17.5,0.0244125,38.02,79.11
0.855,3.84257,17.5,0.0249375,38.02,79.11
0.855,3.84257,17.5,0.0249375,38.02,79.11
0.855,3.84154,17.5,0.0249375,38.02,79.11
0.873,3.84154,17.5,0.0254625,38.02,79.11
0.873,3.84154,17.5,0.0254625,38.02,79.11
0.873,3.84053,17.5,0.0254625,38.02,79.11
0.8909999999999999,3.84053,17.5,0.025987499999999997,38.02,79.11
0.8909999999999999,3.84053,17.5,0.025987499999999997,38.02,79.11
0.8909999999999999,3.83955,17.5,0.025987499999999997,38.02,79.11
0.91,3.83955,17.5,0.02654166666666667,38.02,79.11
0.91,3.83955,17.5,0.02654166666666667,38.02,79.11
0.91,3.8386,17.5,0.02654166666666667,38.02,79.11
0.9279999999999999,3.8386,17.5,0.027066666666666662,38.02,79.11
0.9279999999999999,3.8386,17.5,0.027066666666666662,38.02,79.11
0.9279999999999999,3.83766,17.5,0.027066666666666662,38.02,79.11
0.946,3.83766,17.5,0.027591666666666667,38.02,79.11
0.946,3.83766,17.5,0.027591666666666667,38.02,79.11
0.946,3.83676,17.5,0.027591666666666667,38.02,79.11
0.9640000000000001,3.83676,17.5,0.02811666666666667,38.02,79.11
0.9640000000000001,3.83676,17.5,0.02811666666666667,38.02,79.11
0.9640000000000001,3.83587,17.5,0.02811666666666667,38.02,79.11
0.983,3.83587,17.5,0.028670833333333333,38.02,79.11
0.983,3.83587,17.5,0.028670833333333333,38.02,79.11
0.983,3.83501,17.5,0.028670833333333333,38.02,79.11
1.001,3.83501,17.5,0.02919583333333333,38.02,79.11
1.001,3.83501,17.5,0.02919583333333333,38.02,79.11
1.001,3.83417,17.5,0.02919583333333333,38.02,79.11
1.0190000000000001,3.83417,17.5,0.02972083333333334,38.02,79.11
1.0190000000000001,3.83417,17.5,0.02972083333333334,38.02,79.11
1.0190000000000001,3.83335,17.5,0.02972083333333334,38.02,79.11
1.038,3.83335,17.5,0.030275,38.02,79.11
1.038,3.83335,17.5,0.030275,38.02,79.11
1.038,3.83255,17.5,0.030275,38.02,79.11
1.056,3.83255,17.5,0.0308,38.02,79.11
1.056,3.83255,17.5,0.0308,38.02,79.11
1.056,3.8317699999999997,17.5,0.0308,38.02,79.11
1.074,3.8317699999999997,17.5,0.031325000000000006,38.02,79.11
1.074,3.8317699999999997,17.5,0.031325000000000006,38.02,79.11
1.074,3.83101,17.5,0.031325000000000006,38.02,79.11
1.092,3.83101,17.5,0.03185,38.02,79.11
1.092,3.83101,17.5,0.03185,38.02,79.11
1.092,3.83026,17.5,0.03185,38.02,79.11
1.111,3.83026,17.5,0.032404166666666664,38.02,79.11
1.111,3.83026,17.5,0.032404166666666664,38.02,79.11
1.111,3.82954,17.5,0.032404166666666664,38.02,79.11
1.129,3.82954,17.5,0.03292916666666667,38.02,79.11
1.129,3.82954,17.5,0.03292916666666667,38.02,79.11
1.129,3.8288300000000004,17.5,0.03292916666666667,38.02,79.11
1.147,3.8288300000000004,17.5,0.03345416666666667,38.02,79.11
1.147,3.8288300000000004,17.5,0.03345416666666667,38.02,79.11
1.147,3.8281400000000003,17.5,0.03345416666666667,38.02,79.11
1.165,3.8281400000000003,17.5,0.033979166666666664,38.02,79.11
1.165,3.8281400000000003,17.5,0.033979166666666664,38.02,79.11
1.165,3.82747,17.5,0.033979166666666664,38.02,79.11
1.1840000000000002,3.82747,17.5,0.03453333333333334,38.02,79.11
1.1840000000000002,3.82747,17.5,0.03453333333333334,38.02,79.11
1.1840000000000002,3.82681,17.5,0.03453333333333334,38.02,79.11
1.202,3.82681,17.5,0.03505833333333333,38.02,79.11
1.202,3.82681,17.5,0.03505833333333333,38.02,79.11
1.202,3.82617,17.5,0.03505833333333333,38.02,79.11
1.22,3.82617,17.5,0.03558333333333333,38.02,79.11
1.22,3.82617,17.5,0.03558333333333333,38.02,79.11
1.22,3.82555,17.5,0.03558333333333333,38.02,79.11
1.238,3.82555,17.5,0.03610833333333333,38.02,79.11
1.238,3.82555,17.5,0.03610833333333333,38.02,79.11
1.238,3.8249400000000002,17.5,0.03610833333333333,38.02,79.11
1.2570000000000001,3.8249400000000002,17.5,0.0366625,38.02,79.11
1.2570000000000001,3.8249400000000002,17.5,0.0366625,38.02,79.11
1.2570000000000001,3.8243400000000003,17.5,0.0366625,38.02,79.11
1.275,3.8243400000000003,17.5,0.0371875,38.02,79.11
1.275,3.8243400000000003,17.5,0.0371875,38.02,79.11
1.275,3.82376,17.5,0.0371875,38.02,79.11
1.2930000000000001,3.82376,17.5,0.0377125,38.02,79.11
1.2930000000000001,3.82376,17.5,0.0377125,38.02,79.11
1.2930000000000001,3.8232,17.5,0.0377125,38.02,79.11
1.311,3.8232,17.5,0.0382375,38.02,79.11
1.311,3.8232,17.5,0.0382375,38.02,79.11
1.311,3.8226400000000003,17.5,0.0382375,38.02,79.11
1.33,3.8226400000000003,17.5,0.03879166666666667,38.02,79.11
1.33,3.8226400000000003,17.5,0.03879166666666667,38.02,79.11
1.33,3.82211,17.5,0.03879166666666667,38.02,79.11
1.348,3.82211,17.5,0.039316666666666666,38.02,79.11
1.348,3.82211,17.5,0.039316666666666666,38.02,79.11
1.348,3.8215800000000004,17.5,0.039316666666666666,38.02,79.11
1.3659999999999999,3.8215800000000004,17.5,0.039841666666666664,38.02,79.11
1.3659999999999999,3.8215800000000004,17.5,0.039841666666666664,38.02,79.11
1.3659999999999999,3.8210599999999997,17.5,0.039841666666666664,38.02,79.11
1.3840000000000001,3.8210599999999997,17.5,0.04036666666666667,38.02,79.11
1.3840000000000001,3.8210599999999997,17.5,0.04036666666666667,38.02,79.11
1.3840000000000001,3.82056,17.5,0.04036666666666667,38.02,79.11
1.403,3.82056,17.5,0.04092083333333334,38.02,79.11
1.403,3.82056,17.5,0.04092083333333334,38.02,79.11
1.403,3.82007,17.5,0.04092083333333334,38.02,79.11
1.421,3.82007,17.5,0.041445833333333335,38.02,79.11
1.421,3.82007,17.5,0.041445833333333335,38.02,79.11
1.421,3.8195900000000003,17.5,0.041445833333333335,38.02,79.11
1.439,3.8195900000000003,17.5,0.04197083333333333,38.02,79.11
1.439,3.8195900000000003,17.5,0.04197083333333333,38.02,79.11
1.439,3.81912,17.5,0.04197083333333333,38.02,79.11
1.4569999999999999,3.81912,17.5,0.04249583333333333,38.02,79.11
1.4569999999999999,3.81912,17.5,0.04249583333333333,38.02,79.11
1.4569999999999999,3.81866,17.5,0.04249583333333333,38.02,79.11
1.476,3.81866,17.5,0.04305,38.02,79.11
1.476,3.81866,17.5,0.04305,38.02,79.11
1.476,3.8182099999999997,17.5,0.04305,38.02,79.11
1.494,3.8182099999999997,17.5,0.043575,38.02,79.11
1.494,3.8182099999999997,17.5,0.043575,38.02,79.11
1.494,3.81776,17.5,0.043575,38.02,79.11
1.5119999999999998,3.81776,17.5,0.04409999999999999,38.02,79.11
1.5119999999999998,3.81776,17.5,0.04409999999999999,38.02,79.11
1.5119999999999998,3.81733,17.5,0.04409999999999999,38.02,79.11
1.53,3.81733,17.5,0.044625000000000005,38.02,79.11
1.53,3.81733,17.5,0.044625000000000005,38.02,79.11
1.53,3.8169,17.5,0.044625000000000005,38.02,79.11
1.5490000000000002,3.8169,17.5,0.045179166666666666,38.02,79.11
1.5490000000000002,3.8169,17.5,0.045179166666666666,38.02,79.11
1.5490000000000002,3.8164800000000003,17.5,0.045179166666666666,38.02,79.11
1.567,3.8164800000000003,17.5,0.045704166666666664,38.02,79.11
1.567,3.8164800000000003,17.5,0.045704166666666664,38.02,79.11
1.567,3.81606,17.5,0.045704166666666664,38.02,79.11
1.585,3.81606,17.5,0.04622916666666667,38.02,79.11
1.585,3.81606,17.5,0.04622916666666667,38.02,79.11
1.585,3.81565,17.5,0.04622916666666667,38.02,79.11
1.6030000000000002,3.81565,17.5,0.04675416666666667,38.02,79.11
1.6030000000000002,3.81565,17.5,0.04675416666666667,38.02,79.11
1.6030000000000002,3.81525,17.5,0.04675416666666667,38.02,79.11
1.6219999999999999,3.81525,17.5,0.04730833333333333,38.02,79.11
1.6219999999999999,3.81525,17.5,0.04730833333333333,38.02,79.11
1.6219999999999999,3.8148400000000002,17.5,0.04730833333333333,38.02,79.11
1.64,3.8148400000000002,17.5,0.04783333333333333,38.02,79.11
1.64,3.8148400000000002,17.5,0.04783333333333333,38.02,79.11
1.64,3.81445,17.5,0.04783333333333333,38.02,79.11
1.6580000000000001,3.81445,17.5,0.04835833333333334,38.02,79.11
1.6580000000000001,3.81445,17.5,0.04835833333333334,38.02,79.11
1.6580000000000001,3.81405,17.5,0.04835833333333334,38.02,79.11
1.676,3.81405,17.5,0.04888333333333333,38.02,79.11
1.676,3.81405,17.5,0.04888333333333333,38.02,79.11
1.676,3.8136699999999997,17.5,0.04888333333333333,38.02,79.11
1.695,3.8136699999999997,17.5,0.0494375,38.02,79.11
1.695,3.8136699999999997,17.5,0.0494375,38.02,79.11
1.695,3.8132800000000002,17.5,0.0494375,38.02,79.11
1.713,3.8132800000000002,17.5,0.04996250000000001,38.02,79.11
1.713,3.8132800000000002,17.5,0.04996250000000001,38.02,79.11
1.713,3.8129,17.5,0.04996250000000001,38.02,79.11
1.7309999999999999,3.8129,17.5,0.0504875,38.02,79.11
1.7309999999999999,3.8129,17.5,0.0504875,38.02,79.11
1.7309999999999999,3.8125199999999997,17.5,0.0504875,38.02,79.11
1.749,3.8125199999999997,17.5,0.0510125,38.02,79.11
1.749,3.8125199999999997,17.5,0.0510125,38.02,79.11
1.749,3.8121400000000003,17.5,0.0510125,38.02,79.11
1.768,3.8121400000000003,17.5,0.05156666666666667,38.02,79.11
1.768,3.8121400000000003,17.5,0.05156666666666667,38.02,79.11
1.768,3.8117699999999997,17.5,0.05156666666666667,38.02,79.11
1.786,3.8117699999999997,17.5,0.05209166666666667,38.02,79.11
1.786,3.8117699999999997,17.5,0.05209166666666667,38.02,79.11
1.786,3.8114,17.5,0.05209166666666667,38.02,79.11
1.804,3.8114,17.5,0.052616666666666666,38.02,79.11
1.804,3.8114,17.5,0.052616666666666666,38.02,79.11
1.804,3.81103,17.5,0.052616666666666666,38.02,79.11
1.8219999999999998,3.81103,17.5,0.05314166666666666,38.02,79.11
1.8219999999999998,3.81103,17.5,0.05314166666666666,38.02,79.11
1.8219999999999998,3.81066,17.5,0.05314166666666666,38.02,79.11
1.841,3.81066,17.5,0.05369583333333334,38.02,79.11
1.841,3.81066,17.5,0.05369583333333334,38.02,79.11
1.841,3.8103,17.5,0.05369583333333334,38.02,79.11
1.859,3.8103,17.5,0.05422083333333333,38.02,79.11
1.859,3.8103,17.5,0.05422083333333333,38.02,79.11
1.859,3.80994,17.5,0.05422083333333333,38.02,79.11
1.8769999999999998,3.80994,17.5,0.05474583333333333,38.02,79.11
1.8769999999999998,3.80994,17.5,0.05474583333333333,38.02,79.11
1.8769999999999998,3.8095800000000004,17.5,0.05474583333333333,38.02,79.11
1.895,3.8095800000000004,17.5,0.05527083333333334,38.02,79.11
1.895,3.8095800000000004,17.5,0.05527083333333334,38.02,79.11
1.895,3.80922,17.5,0.05527083333333334,38.02,79.11
1.9140000000000001,3.80922,17.5,0.05582500000000001,38.02,79.11
1.9140000000000001,3.80922,17.5,0.05582500000000001,38.02,79.11
1.9140000000000001,3.8088699999999998,17.5,0.05582500000000001,38.02,79.11
1.932,3.8088699999999998,17.5,0.056350000000000004,38.02,79.11
1.932,3.8088699999999998,17.5,0.056350000000000004,38.02,79.11
1.932,3.80851,17.5,0.056350000000000004,38.02,79.11
1.95,3.80851,17.5,0.056875,38.02,79.11
1.95,3.80851,17.5,0.056875,38.02,79.11
1.95,3.80816,17.5,0.056875,38.02,79.11
1.9680000000000002,3.80816,17.5,0.05740000000000001,38.02,79.11
1.9680000000000002,3.80816,17.5,0.05740000000000001,38.02,79.11
1.9680000000000002,3.80781,17.5,0.05740000000000001,38.02,79.11
1.9869999999999999,3.80781,17.5,0.05795416666666667,38.02,79.11
1.9869999999999999,3.80781,17.5,0.05795416666666667,38.02,79.11
1.9869999999999999,3.80746,17.5,0.05795416666666667,38.02,79.11
2.005,3.80746,17.5,0.058479166666666665,38.02,79.11
2.005,3.80746,17.5,0.058479166666666665,38.02,79.11
